spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00072	low	ɑ	581.31	1117.03	1
00072	low	ɔ	359.43	795.85	1
00073	low	ɛ	522.03	1656.98	38
00073	low	ɑ	611.87	1245.13	71
00073	low	i	442.31	1963.08	56
00073	low	ɔ	510.56	977.23	21
00073	low	u	456.12	930.13	14
00075	low	i	360.52	1848.70	117
00075	low	ɑ	560.63	1266.42	133
00075	low	u	376.16	907.33	23
00075	low	ɛ	437.90	1593.11	87
00075	low	ɔ	439.22	1047.69	54
00077	low	ɛ	412.51	1508.82	24
00077	low	ɑ	480.39	1271.81	38
00077	low	ɔ	408.30	1028.95	15
00077	low	i	347.43	1715.17	32
00077	low	u	335.05	1100.81	3
00078	low	u	491.29	1079.10	19
00078	low	i	460.63	2048.66	43
00078	low	ɔ	539.93	1001.51	19
00078	low	ɛ	548.67	1706.04	15
00078	low	ɑ	642.27	1071.16	28
00079	low	ɑ	544.08	1258.78	318
00079	low	ɔ	438.61	963.06	87
00079	low	i	349.76	1836.03	279
00079	low	ɛ	424.75	1533.96	201
00079	low	u	364.36	871.71	53
00082	low	ɑ	575.64	1240.58	52
00082	low	i	385.25	2142.84	56
00082	low	ɔ	509.26	1094.56	32
00082	low	u	428.58	1063.00	25
00082	low	ɛ	500.52	1677.97	31
00083	low	ɛ	447.68	1492.58	42
00083	low	ɑ	589.33	1196.78	60
00083	low	i	379.39	1778.90	46
00083	low	ɔ	455.98	983.99	31
00083	low	u	327.89	895.45	9
00084	low	ɛ	464.15	1632.45	199
00084	low	ɔ	460.60	1068.87	117
00084	low	ɑ	624.93	1370.01	258
00084	low	i	363.67	1931.95	220
00084	low	u	392.98	999.25	59
00095	low	ɛ	476.59	1675.52	28
00095	low	ɑ	582.17	1430.73	51
00095	low	i	377.58	1836.13	38
00095	low	u	433.04	962.74	12
00095	low	ɔ	500.96	1084.02	17
00096	low	i	290.52	2135.92	5
00096	low	ɑ	611.17	1331.78	2
00096	low	u	379.39	826.00	2
00098	low	ɑ	548.38	1253.50	51
00098	low	ɔ	463.21	1114.66	18
00098	low	i	376.66	1680.23	54
00098	low	ɛ	441.62	1478.32	34
00098	low	u	417.14	1116.28	11
00099	low	u	287.43	796.52	2
00099	low	i	422.74	2228.58	3
00099	low	ɔ	383.73	903.68	1
00099	low	ɑ	445.93	1523.79	1
00103	low	ɔ	406.40	685.80	2
00103	low	ɛ	380.96	1978.24	1
00103	low	i	616.62	1509.36	1
00104	low	i	302.11	1758.90	15
00104	low	ɑ	591.02	1088.48	20
00104	low	ɔ	470.08	978.25	7
00104	low	ɛ	486.97	1525.43	11
00104	low	u	345.81	1045.80	6
00105	low	ɔ	440.41	985.82	15
00105	low	ɑ	504.13	1421.09	31
00105	low	i	408.07	1814.86	36
00105	low	ɛ	444.05	1525.95	12
00105	low	u	357.58	849.79	3
00106	low	ɑ	569.51	1350.70	635
00106	low	ɛ	466.38	1656.82	545
00106	low	u	370.43	1074.76	155
00106	low	ɔ	461.80	1148.39	278
00106	low	i	369.24	1965.19	728
00000	high	ɑ	668.09	1449.99	443
00000	high	i	386.14	1992.89	391
00000	high	u	426.95	1421.21	64
00000	high	ɛ	481.99	1693.81	269
00000	high	ɔ	526.59	1336.22	126
00001	high	i	436.36	2264.86	76
00001	high	ɑ	759.84	1729.24	101
00001	high	ɔ	581.72	1299.20	34
00001	high	ɛ	562.24	1934.45	62
00001	high	u	433.59	1185.29	29
00002	high	i	382.68	2069.01	268
00002	high	u	399.90	1355.07	47
00002	high	ɑ	587.33	1432.37	308
00002	high	ɔ	448.96	1160.51	105
00002	high	ɛ	441.64	1752.07	208
00004	high	u	358.39	1140.35	14
00004	high	i	376.56	2032.48	78
00004	high	ɔ	485.03	1142.89	23
00004	high	ɛ	474.93	1729.24	44
00004	high	ɑ	604.83	1420.51	61
00005	high	ɑ	752.50	1672.53	295
00005	high	i	410.39	2225.33	243
00005	high	ɔ	558.36	1287.52	107
00005	high	u	436.31	1161.98	63
00005	high	ɛ	573.75	1889.30	189
00007	high	i	334.09	2116.23	1
00007	high	ɑ	528.93	1717.00	1
00008	high	ɛ	367.50	2106.13	1
00008	high	i	410.31	2050.30	1
00010	high	i	369.71	2164.26	186
00010	high	ɑ	510.70	1495.64	183
00010	high	ɛ	400.24	1843.74	133
00010	high	ɔ	441.60	1245.06	69
00010	high	u	390.96	1377.33	38
00011	high	i	300.41	2175.25	40
00011	high	ɛ	434.30	1842.28	30
00011	high	ɑ	641.50	1464.47	52
00011	high	ɔ	484.13	1125.71	18
00011	high	u	423.99	1205.56	4
00012	high	ɑ	579.53	1399.11	46
00012	high	i	415.08	2156.79	52
00012	high	ɔ	463.41	1118.41	17
00012	high	ɛ	462.24	1752.56	25
00012	high	u	426.37	976.47	6
00015	high	ɔ	649.25	1093.69	2
00015	high	i	302.92	2274.16	4
00015	high	ɑ	823.76	1628.99	2
00015	high	u	367.29	1050.26	1
00016	high	ɔ	535.02	1242.07	1
00016	high	i	569.80	2319.03	2
00016	high	ɑ	622.48	1682.16	1
00018	high	ɔ	533.18	1255.64	77
00018	high	i	396.88	2109.01	252
00018	high	u	452.02	1140.26	64
00018	high	ɛ	497.34	1784.45	168
00018	high	ɑ	637.21	1462.54	274
00020	high	ɛ	519.67	1909.20	65
00020	high	i	422.63	2265.79	89
00020	high	ɑ	711.19	1475.27	98
00020	high	ɔ	534.90	1157.54	46
00020	high	u	458.58	1114.69	19
00021	high	ɔ	586.29	1136.03	15
00021	high	i	449.82	2200.36	31
00021	high	ɛ	581.30	1810.68	9
00021	high	u	486.10	958.09	6
00021	high	ɑ	710.76	1446.51	26
00023	high	u	504.77	997.38	5
00023	high	ɛ	587.57	1985.88	11
00023	high	ɑ	687.96	1628.04	15
00023	high	i	481.25	2309.52	19
00023	high	ɔ	588.41	1264.63	8
00024	high	u	510.01	1120.47	23
00024	high	i	509.68	2136.33	103
00024	high	ɛ	576.91	1633.86	47
00024	high	ɑ	692.92	1403.13	83
00024	high	ɔ	568.79	1116.34	40
00025	high	ɔ	578.17	1332.86	2
00025	high	i	449.10	1965.03	6
00025	high	ɑ	593.41	1311.41	4
00025	high	ɛ	505.38	1906.27	2
00025	high	u	288.73	707.94	1
00030	high	i	373.24	2332.57	483
00030	high	u	405.98	1063.77	135
00030	high	ɑ	671.76	1673.92	532
00030	high	ɔ	543.74	1188.20	263
00030	high	ɛ	531.32	1951.98	374
00031	high	u	369.27	1246.25	77
00031	high	ɑ	522.17	1496.57	311
00031	high	ɔ	404.51	1197.63	133
00031	high	ɛ	405.00	1725.00	224
00031	high	i	359.14	2017.66	370
00032	high	ɛ	460.92	1849.26	45
00032	high	i	391.94	2259.86	69
00032	high	u	407.12	1015.47	23
00032	high	ɑ	622.10	1493.30	83
00032	high	ɔ	465.15	1061.77	28
00034	high	i	445.88	2344.76	404
00034	high	ɔ	545.41	1060.03	154
00034	high	ɑ	698.16	1620.53	439
00034	high	ɛ	542.81	1981.77	281
00034	high	u	451.40	935.53	91
00035	high	ɛ	541.60	1639.28	52
00035	high	ɑ	696.91	1415.68	71
00035	high	ɔ	535.66	1247.73	37
00035	high	i	429.31	2015.45	70
00035	high	u	486.43	1031.89	11
00036	high	ɛ	538.51	1898.59	219
00036	high	ɔ	532.32	1210.74	126
00036	high	u	443.81	1121.98	69
00036	high	i	443.09	2289.54	290
00036	high	ɑ	724.57	1611.61	287
00040	high	ɛ	569.68	1962.57	1910
00040	high	ɑ	724.05	1625.88	2745
00040	high	ɔ	572.60	1250.07	1156
00040	high	i	484.13	2259.04	2470
00040	high	u	507.96	1164.23	533
00043	high	ɛ	543.02	2084.00	46
00043	high	i	439.19	2458.14	74
00043	high	ɑ	755.49	1737.20	77
00043	high	ɔ	550.39	1176.36	30
00043	high	u	479.98	1086.64	15
00044	high	u	395.54	990.02	48
00044	high	i	360.42	2130.99	190
00044	high	ɔ	496.07	1125.71	83
00044	high	ɑ	601.49	1484.92	221
00044	high	ɛ	478.68	1790.82	159
00048	high	ɛ	422.69	1841.79	12
00048	high	u	341.05	1038.73	3
00048	high	i	364.65	2125.37	36
00048	high	ɔ	470.98	1203.10	12
00048	high	ɑ	632.84	1496.16	21
00051	high	ɑ	562.41	1442.75	35
00051	high	i	343.44	1908.76	36
00051	high	ɛ	438.00	1724.81	27
00051	high	u	396.46	1331.81	9
00051	high	ɔ	442.59	1192.08	14
00052	high	ɑ	642.99	1509.05	30
00052	high	ɔ	516.33	1193.81	23
00052	high	ɛ	490.28	1770.74	22
00052	high	i	425.43	2120.47	47
00052	high	u	431.79	1249.51	6
00053	high	ɑ	673.23	1380.55	51
00053	high	ɔ	495.89	896.63	32
00053	high	ɛ	592.97	1767.74	29
00053	high	i	454.69	2169.80	26
00053	high	u	463.93	990.87	19
00054	high	u	484.98	1168.79	2
00054	high	ɔ	581.13	952.01	1
00054	high	ɛ	594.39	2388.98	1
00054	high	i	422.48	2741.64	1
00057	high	ɔ	493.09	1219.80	428
00057	high	u	430.79	1120.09	235
00057	high	ɛ	480.59	1874.39	737
00057	high	i	397.72	2222.41	1050
00057	high	ɑ	654.67	1539.53	1149
00059	high	ɔ	515.19	1261.39	229
00059	high	i	382.53	2092.00	566
00059	high	u	428.36	1275.96	106
00059	high	ɑ	678.60	1464.70	641
00059	high	ɛ	485.90	1740.22	404
00060	high	i	393.40	2203.74	5
00060	high	ɑ	781.58	1566.74	2
00060	high	ɔ	562.81	895.93	1
00060	high	u	440.50	1091.71	1
00061	high	i	320.63	2051.43	16
00061	high	ɑ	485.42	1382.78	21
00061	high	ɛ	351.90	1716.92	10
00061	high	ɔ	447.85	1143.40	7
00061	high	u	484.68	1923.74	2
00068	high	i	275.26	2268.09	3
00068	high	ɛ	477.91	2083.08	2
00071	high	ɛ	461.46	1950.54	102
00071	high	ɔ	487.28	1189.85	61
00071	high	i	381.79	2198.12	131
00071	high	ɑ	674.93	1643.65	139
00071	high	u	385.41	1137.98	27
00074	high	u	435.50	1054.31	11
00074	high	ɛ	494.01	1858.45	24
00074	high	ɔ	517.07	1394.19	7
00074	high	i	348.16	2231.55	27
00074	high	ɑ	692.36	1683.47	25
00076	high	ɑ	618.85	1580.06	39
00076	high	ɔ	549.71	1303.34	15
00076	high	i	463.11	2174.00	34
00076	high	ɛ	533.15	1938.68	32
00076	high	u	507.90	1402.14	8
00080	high	ɛ	488.30	1862.98	32
00080	high	i	359.00	2370.29	43
00080	high	ɑ	660.89	1592.87	73
00080	high	ɔ	487.16	1267.61	25
00080	high	u	382.78	1102.99	16
00081	high	i	373.76	2190.35	122
00081	high	ɑ	690.91	1669.57	135
00081	high	u	404.29	1122.74	24
00081	high	ɛ	509.30	1969.56	95
00081	high	ɔ	510.45	1240.07	43
00085	high	u	368.95	686.34	1
00085	high	i	372.14	2129.12	3
00085	high	ɔ	465.60	731.90	1
00086	high	ɑ	648.14	1297.34	1
00086	high	i	478.64	2078.66	2
00086	high	ɛ	478.26	1754.18	1
00087	high	ɑ	618.32	1678.82	33
00087	high	i	364.11	2373.30	28
00087	high	ɛ	520.80	1978.49	27
00087	high	ɔ	538.13	1087.82	15
00087	high	u	426.04	1000.98	4
00088	high	ɔ	499.18	1267.81	69
00088	high	ɑ	642.27	1722.39	192
00088	high	i	404.97	2339.02	164
00088	high	ɛ	500.51	1991.41	98
00088	high	u	415.12	1138.55	38
00089	high	i	282.25	2095.53	5
00089	high	ɔ	436.56	944.44	1
00089	high	ɑ	733.43	1391.03	4
00089	high	ɛ	364.06	1875.89	2
00089	high	u	414.81	1581.40	1
00090	high	i	425.94	2396.99	375
00090	high	ɛ	566.48	2013.44	289
00090	high	ɑ	716.61	1683.04	396
00090	high	ɔ	573.41	1226.30	173
00090	high	u	472.01	1051.54	68
00091	high	ɑ	658.33	1497.34	2
00091	high	i	351.95	2216.59	6
00091	high	ɛ	445.92	1856.35	1
00091	high	ɔ	450.50	845.99	1
00092	high	ɑ	781.95	1527.13	26
00092	high	ɔ	525.26	1132.21	16
00092	high	ɛ	513.44	1894.33	17
00092	high	i	408.93	2175.70	21
00092	high	u	485.47	1197.94	11
00093	high	u	554.67	1013.60	1
00093	high	ɔ	484.48	996.28	2
00093	high	i	442.48	2416.80	7
00093	high	ɛ	445.81	2404.75	2
00093	high	ɑ	777.91	1398.93	4
00094	high	ɑ	617.31	1491.97	1836
00094	high	ɔ	504.36	1196.75	673
00094	high	i	379.20	1969.32	1554
00094	high	ɛ	476.96	1752.97	1181
00094	high	u	435.65	1197.68	337
00097	high	ɑ	788.99	1331.60	3
00097	high	ɔ	521.47	971.69	1
00097	high	ɛ	485.86	1735.50	1
00097	high	u	437.99	1873.91	1
00100	high	ɛ	498.86	1924.51	540
00100	high	u	448.61	1150.41	142
00100	high	i	396.85	2306.83	739
00100	high	ɔ	511.96	1241.55	294
00100	high	ɑ	641.43	1613.40	842
00101	high	ɑ	653.99	1129.69	3
00101	high	i	245.44	2335.33	1
00101	high	ɛ	357.17	2157.17	1
00102	high	i	375.41	1954.90	2
00102	high	ɑ	675.23	1286.02	2
00102	high	ɔ	461.31	914.66	1
00108	high	ɑ	673.79	1580.18	2
00108	high	i	345.09	2128.71	2
00108	high	u	423.27	562.52	1
00109	high	ɑ	933.72	1819.40	1
00109	high	ɛ	433.77	1809.37	1
00109	high	i	779.93	2105.24	2
00109	high	u	386.42	911.76	2
00109	high	ɔ	442.85	798.39	1
