spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00031	low	ɛ	423.88	1811.32	23
00031	low	i	359.23	1730.16	50
00031	low	u	384.86	1015.17	31
00031	low	o	420.85	934.35	17
00032	low	u	361.75	1038.39	9
00032	low	o	444.94	1026.60	7
00032	low	a	562.01	1564.82	25
00032	low	i	339.32	2103.57	10
00032	low	ɛ	442.46	1981.50	6
00037	low	u	363.36	1015.53	152
00037	low	a	523.90	1485.76	507
00037	low	i	365.86	1820.77	279
00037	low	o	392.66	898.63	84
00037	low	ɛ	394.84	1855.52	107
00038	low	u	369.33	1079.34	165
00038	low	ɛ	404.77	1814.63	145
00038	low	a	493.33	1451.96	635
00038	low	i	354.59	1853.27	330
00038	low	o	432.52	1024.20	101
00039	low	a	564.36	1498.73	277
00039	low	o	491.38	1053.99	58
00039	low	i	417.56	1884.87	131
00039	low	ɛ	486.90	1830.35	69
00039	low	u	425.32	1087.64	89
00040	low	ɛ	538.41	1786.04	115
00040	low	i	480.66	1737.88	312
00040	low	a	612.80	1399.36	477
00040	low	u	476.91	1083.42	158
00040	low	o	554.58	1027.94	63
00041	low	a	572.71	1467.79	194
00041	low	ɛ	429.31	1685.02	38
00041	low	i	386.48	1739.55	95
00041	low	o	453.85	1134.66	39
00041	low	u	383.86	1020.99	41
00043	low	i	408.10	1809.32	19
00043	low	a	558.50	1412.20	54
00043	low	ɛ	451.72	1840.06	14
00043	low	u	409.99	1076.53	15
00043	low	o	508.35	916.90	10
00045	low	i	377.56	1858.77	24
00045	low	a	590.52	1430.95	40
00045	low	ɛ	450.47	1747.17	10
00045	low	u	414.32	977.29	10
00045	low	o	453.88	874.70	5
00046	low	a	615.93	1494.97	115
00046	low	o	484.19	994.91	23
00046	low	u	399.07	1085.45	45
00046	low	i	441.41	1932.57	66
00046	low	ɛ	483.88	1872.63	28
00047	low	a	549.31	1331.41	151
00047	low	i	389.05	1767.64	71
00047	low	ɛ	460.61	1763.38	42
00047	low	o	453.45	987.22	37
00047	low	u	409.08	1000.99	44
00049	low	o	399.00	1004.91	7
00049	low	a	499.76	1339.57	48
00049	low	u	379.36	1217.56	12
00049	low	i	383.70	1521.03	26
00049	low	ɛ	432.96	1664.79	8
00050	low	o	436.14	1285.73	3
00050	low	ɛ	423.82	1548.28	12
00050	low	i	360.80	1642.47	19
00050	low	a	463.18	1369.60	46
00050	low	u	368.86	1188.62	14
00051	low	a	476.60	1362.50	1204
00051	low	ɛ	412.91	1636.89	281
00051	low	i	369.63	1656.78	551
00051	low	o	434.41	975.43	194
00051	low	u	381.60	1043.32	283
00052	low	i	365.27	1652.06	30
00052	low	a	552.87	1361.81	54
00052	low	ɛ	488.15	1677.48	14
00052	low	o	430.87	1007.17	19
00052	low	u	337.35	939.68	21
00053	low	u	355.81	977.39	26
00053	low	ɛ	359.83	1590.85	10
00053	low	i	331.05	1621.88	31
00053	low	a	444.87	1277.78	53
00053	low	o	398.05	951.08	4
00054	low	u	500.60	1123.55	10
00054	low	o	558.49	1102.32	9
00054	low	ɛ	543.01	1815.33	8
00054	low	i	457.66	1671.49	21
00054	low	a	554.75	1478.04	42
00055	low	u	379.28	921.56	162
00055	low	i	381.90	1643.19	281
00055	low	a	486.26	1249.90	549
00055	low	o	421.03	862.17	77
00055	low	ɛ	409.51	1634.51	129
00056	low	a	534.53	1326.06	559
00056	low	i	386.42	1659.54	250
00056	low	u	407.91	1026.89	146
00056	low	o	472.66	939.02	100
00056	low	ɛ	451.31	1646.25	127
00057	low	a	551.09	1507.18	405
00057	low	ɛ	427.35	1879.47	90
00057	low	o	458.71	1036.22	94
00057	low	i	387.63	1927.96	209
00057	low	u	401.03	1130.66	125
00058	low	i	385.30	1902.77	320
00058	low	u	389.94	1109.44	192
00058	low	a	510.80	1484.39	583
00058	low	o	458.67	1023.79	117
00058	low	ɛ	433.96	1947.29	135
00059	low	ɛ	422.41	1648.52	746
00059	low	a	553.70	1295.90	3278
00059	low	i	356.87	1639.08	1512
00059	low	u	369.79	999.87	1085
00059	low	o	441.44	981.70	785
00062	low	i	416.17	1584.53	21
00062	low	a	569.70	1294.57	52
00062	low	u	408.63	945.56	22
00062	low	o	503.71	965.19	9
00062	low	ɛ	438.82	1757.51	11
00064	low	o	470.45	948.87	12
00064	low	u	467.92	968.85	15
00064	low	i	419.36	2041.07	24
00064	low	a	640.12	1397.00	50
00064	low	ɛ	479.13	1976.23	8
00065	low	o	401.47	854.99	85
00065	low	u	332.62	917.86	149
00065	low	a	520.92	1381.67	526
00065	low	ɛ	376.43	1900.62	141
00065	low	i	310.98	1974.00	253
00067	low	a	605.03	1361.82	95
00067	low	i	432.53	1692.56	26
00067	low	u	444.49	1063.00	23
00067	low	ɛ	519.07	1704.41	15
00067	low	o	509.85	1040.35	19
00068	low	ɛ	445.54	1868.00	90
00068	low	a	537.65	1437.51	361
00068	low	i	388.96	1816.84	200
00068	low	o	458.56	1022.20	97
00068	low	u	387.97	1107.18	149
00069	low	i	366.17	1798.20	32
00069	low	ɛ	444.78	1721.69	18
00069	low	a	528.66	1329.37	78
00069	low	o	485.67	1033.90	12
00069	low	u	405.92	1005.37	8
00070	low	i	411.73	1807.79	17
00070	low	a	606.06	1541.49	54
00070	low	ɛ	485.54	1792.24	13
00070	low	o	476.78	944.54	10
00070	low	u	412.81	1036.86	16
00072	low	a	657.66	1340.72	37
00072	low	i	393.43	2080.59	17
00072	low	o	503.90	953.49	9
00072	low	ɛ	516.44	1815.86	9
00072	low	u	461.06	1050.83	17
00074	low	i	391.13	1675.12	877
00074	low	a	527.18	1334.28	1711
00074	low	o	456.12	970.17	261
00074	low	u	402.78	1062.02	493
00074	low	ɛ	432.32	1686.38	406
00077	low	ɛ	443.33	1888.96	7
00077	low	a	553.03	1387.31	25
00077	low	o	473.98	1047.50	6
00077	low	u	346.22	1232.44	12
00077	low	i	357.41	1899.09	19
00078	low	o	489.02	1055.38	29
00078	low	a	546.01	1530.91	149
00078	low	u	420.33	1251.34	64
00078	low	i	399.73	1784.36	96
00078	low	ɛ	465.54	1903.19	36
00079	low	a	540.49	1436.92	21
00079	low	ɛ	439.33	1731.18	4
00079	low	u	333.42	1020.41	11
00079	low	i	336.52	2020.83	12
00079	low	o	406.93	994.20	3
00081	low	a	575.32	1311.55	38
00081	low	u	414.61	985.63	23
00081	low	ɛ	466.20	1823.88	10
00081	low	o	495.41	905.82	12
00081	low	i	448.05	1816.22	30
00082	low	a	588.25	1327.54	2253
00082	low	ɛ	494.13	1698.02	498
00082	low	i	420.62	1720.25	1121
00082	low	u	422.01	1026.29	685
00082	low	o	516.79	1014.90	437
00084	low	a	503.20	1251.37	22
00084	low	o	467.76	948.32	13
00084	low	i	427.11	2125.43	23
00084	low	u	390.84	730.39	10
00084	low	ɛ	460.03	1910.35	14
00088	low	o	479.27	1128.80	3
00088	low	a	547.65	1500.61	25
00088	low	u	478.88	1122.02	10
00088	low	ɛ	524.56	1941.52	7
00088	low	i	427.10	1873.76	8
00089	low	ɛ	443.42	1663.28	4
00089	low	i	348.09	1535.35	5
00089	low	a	500.11	1234.72	12
00089	low	u	373.26	1184.54	2
00089	low	o	437.88	920.05	4
00092	low	a	505.95	1517.71	125
00092	low	ɛ	431.45	1871.61	32
00092	low	i	382.53	1853.43	79
00092	low	o	445.14	1045.74	19
00092	low	u	396.72	1039.39	34
00093	low	a	578.02	1371.34	84
00093	low	i	397.64	1829.67	48
00093	low	o	477.32	1010.73	14
00093	low	u	414.90	1120.42	25
00093	low	ɛ	449.21	1792.22	19
00095	low	a	526.99	1427.68	179
00095	low	i	369.99	1652.73	98
00095	low	u	418.03	1179.64	57
00095	low	o	474.65	1071.10	51
00095	low	ɛ	428.78	1711.43	61
00096	low	ɛ	524.89	1887.16	12
00096	low	i	450.44	1952.15	25
00096	low	a	621.26	1307.53	41
00096	low	u	468.80	919.36	13
00096	low	o	516.42	951.74	11
00097	low	ɛ	487.65	2097.12	10
00097	low	a	526.11	1471.83	86
00097	low	o	525.09	1110.44	8
00097	low	i	394.29	1912.78	53
00097	low	u	397.34	1316.52	24
00098	low	a	541.55	1367.86	36
00098	low	u	434.67	1112.84	11
00098	low	o	470.98	994.16	6
00098	low	i	417.94	1722.72	21
00098	low	ɛ	434.59	1905.66	9
00099	low	o	410.75	971.33	90
00099	low	a	483.09	1370.24	540
00099	low	i	355.69	1673.60	290
00099	low	ɛ	391.11	1698.00	122
00099	low	u	375.53	1035.85	149
00100	low	ɛ	469.02	1724.46	20
00100	low	a	578.46	1333.04	121
00100	low	i	402.99	1795.65	66
00100	low	u	425.95	825.57	35
00100	low	o	463.10	864.21	18
00101	low	a	587.82	1373.57	23
00101	low	ɛ	408.40	1919.87	8
00101	low	i	352.25	1853.52	13
00101	low	o	451.65	936.97	6
00101	low	u	340.48	1306.80	7
00103	low	i	386.67	1574.62	191
00103	low	u	419.14	1028.60	120
00103	low	a	546.54	1287.06	374
00103	low	ɛ	459.40	1657.55	72
00103	low	o	499.63	927.03	72
00105	low	a	529.29	1328.60	42
00105	low	ɛ	421.05	1773.94	7
00105	low	o	437.42	1074.26	9
00105	low	i	334.81	1641.20	17
00105	low	u	383.82	1052.35	13
00106	low	a	574.67	1322.32	44
00106	low	i	412.29	1655.66	21
00106	low	o	467.79	964.52	7
00106	low	u	400.61	1138.83	15
00106	low	ɛ	467.88	1754.20	15
00108	low	ɛ	467.67	1825.46	197
00108	low	a	579.90	1477.79	788
00108	low	i	410.03	1822.78	409
00108	low	o	473.87	1061.30	149
00108	low	u	416.38	1119.67	238
00111	low	a	602.57	1480.91	89
00111	low	o	445.12	994.72	24
00111	low	i	374.28	1806.95	35
00111	low	u	360.47	1153.89	29
00111	low	ɛ	490.28	1900.54	13
00112	low	u	452.69	949.80	223
00112	low	i	476.79	1883.14	320
00112	low	a	640.59	1413.75	646
00112	low	ɛ	516.39	1920.65	156
00112	low	o	505.24	922.04	126
00113	low	ɛ	377.93	1530.14	5
00113	low	a	527.55	1358.03	22
00113	low	o	494.99	1158.24	2
00113	low	u	314.89	1124.61	4
00113	low	i	328.90	1653.11	12
00115	low	o	503.99	1031.00	108
00115	low	i	432.26	1771.94	271
00115	low	a	569.36	1371.76	564
00115	low	ɛ	472.81	1828.40	134
00115	low	u	433.53	1041.31	149
00116	low	i	483.94	1715.50	16
00116	low	a	616.12	1418.83	55
00116	low	u	466.61	1013.44	8
00116	low	ɛ	515.06	1848.27	9
00116	low	o	491.97	942.01	11
00118	low	u	440.32	1131.21	126
00118	low	a	593.89	1416.87	437
00118	low	i	448.93	1779.88	242
00118	low	o	525.61	1092.17	80
00118	low	ɛ	501.59	1731.18	90
00119	low	a	565.80	1324.84	97
00119	low	ɛ	452.11	1759.68	20
00119	low	u	384.80	992.59	33
00119	low	i	382.54	1841.24	36
00119	low	o	456.27	881.15	20
00120	low	a	569.17	1513.96	246
00120	low	o	501.15	1086.03	63
00120	low	u	393.89	1027.05	75
00120	low	ɛ	481.78	1967.63	54
00120	low	i	396.69	1954.90	114
00123	low	u	374.89	1052.28	106
00123	low	i	368.00	1735.31	224
00123	low	a	478.28	1399.28	414
00123	low	o	417.13	1001.74	85
00123	low	ɛ	394.35	1767.45	107
00124	low	a	570.53	1565.75	64
00124	low	ɛ	397.99	2052.11	17
00124	low	i	332.46	1902.15	50
00124	low	u	335.39	1125.70	37
00124	low	o	424.62	1013.77	21
00126	low	a	610.00	1349.78	36
00126	low	i	478.95	1910.63	20
00126	low	o	528.37	1201.95	9
00126	low	u	466.59	1254.71	11
00126	low	ɛ	514.33	1529.01	5
00127	low	a	463.62	1459.02	119
00127	low	o	432.50	1041.68	18
00127	low	i	397.84	1796.02	90
00127	low	ɛ	414.00	1689.47	31
00127	low	u	401.45	1288.88	16
00128	low	a	561.24	1465.74	209
00128	low	o	493.95	1060.68	41
00128	low	i	420.58	1851.20	120
00128	low	u	405.08	1174.95	58
00128	low	ɛ	478.10	1809.28	36
00129	low	a	587.44	1430.55	314
00129	low	u	436.19	1031.30	106
00129	low	i	413.46	1818.32	156
00129	low	ɛ	491.75	1802.26	75
00129	low	o	492.93	989.95	51
00131	low	ɛ	461.46	1657.08	9
00131	low	u	436.06	1027.95	16
00131	low	o	472.74	919.07	9
00131	low	a	544.43	1252.36	41
00131	low	i	430.65	1570.76	15
00132	low	a	572.95	1448.34	52
00132	low	ɛ	460.96	1748.93	13
00132	low	i	421.12	1747.97	19
00132	low	u	451.34	1269.36	9
00132	low	o	550.12	1274.45	2
00134	low	a	482.44	1443.35	80
00134	low	o	437.85	1000.86	9
00134	low	i	401.19	1724.72	47
00134	low	ɛ	432.46	1555.15	17
00134	low	u	433.04	1146.37	15
00135	low	ɛ	400.13	1951.18	16
00135	low	u	393.79	1074.99	17
00135	low	a	543.51	1522.15	42
00135	low	i	380.18	1998.27	24
00135	low	o	436.75	958.33	7
00136	low	a	562.20	1473.71	87
00136	low	i	394.82	1918.30	29
00136	low	o	424.57	1037.37	18
00136	low	u	380.85	999.28	31
00136	low	ɛ	434.68	1730.46	20
00138	low	a	448.42	1377.27	102
00138	low	u	341.66	1210.54	26
00138	low	i	304.62	1755.29	51
00138	low	o	358.50	907.41	13
00138	low	ɛ	354.82	1762.43	21
00140	low	ɛ	478.55	1868.39	23
00140	low	u	458.99	992.45	26
00140	low	a	582.90	1463.60	129
00140	low	o	513.45	1058.47	12
00140	low	i	448.48	1767.57	55
00142	low	u	407.43	1027.58	62
00142	low	i	388.49	1709.63	104
00142	low	a	516.24	1452.77	222
00142	low	ɛ	450.91	1714.44	58
00142	low	o	460.11	1103.40	35
00144	low	a	559.01	1438.39	482
00144	low	u	401.58	1006.38	106
00144	low	ɛ	446.12	1822.72	102
00144	low	i	401.04	1767.03	221
00144	low	o	448.12	936.37	77
00146	low	a	536.22	1479.07	110
00146	low	i	375.26	1844.08	54
00146	low	ɛ	442.42	1849.53	34
00146	low	o	451.26	1011.59	28
00146	low	u	399.33	1088.12	30
00147	low	a	578.54	1412.15	786
00147	low	i	403.33	1799.93	464
00147	low	u	419.60	1061.95	230
00147	low	ɛ	464.78	1836.29	183
00147	low	o	498.22	1003.23	145
00150	low	a	492.44	1420.09	94
00150	low	ɛ	402.00	1665.20	18
00150	low	i	351.56	1770.09	51
00150	low	o	385.55	1019.66	13
00150	low	u	364.80	1147.20	29
00151	low	a	511.00	1405.63	441
00151	low	ɛ	426.21	1637.96	109
00151	low	o	451.23	1019.71	89
00151	low	i	386.99	1692.07	241
00151	low	u	420.96	1139.06	98
00152	low	a	557.41	1450.59	68
00152	low	i	414.51	1975.41	29
00152	low	u	377.22	1090.17	25
00152	low	ɛ	477.97	1926.91	9
00152	low	o	472.90	1041.47	12
00153	low	a	537.51	1509.01	29
00153	low	o	465.14	901.99	4
00153	low	u	422.49	1146.35	14
00153	low	i	405.51	2069.80	11
00153	low	ɛ	447.29	2044.29	8
00154	low	a	539.29	1285.46	113
00154	low	ɛ	420.86	1711.40	25
00154	low	o	429.13	968.33	14
00154	low	i	356.99	1632.62	58
00154	low	u	392.51	1093.87	16
00156	low	a	504.23	1393.68	614
00156	low	o	489.92	1049.19	129
00156	low	i	442.36	1827.63	390
00156	low	u	448.88	1170.27	205
00156	low	ɛ	474.63	1853.18	147
00157	low	a	534.32	1569.14	42
00157	low	ɛ	461.42	1912.19	17
00157	low	i	379.26	1904.83	30
00157	low	o	483.52	1144.88	6
00157	low	u	415.31	1296.61	13
00159	low	a	623.20	1206.03	372
00159	low	i	439.83	2060.88	197
00159	low	u	432.39	961.13	169
00159	low	ɛ	509.41	2005.41	70
00159	low	o	501.89	902.10	100
00160	low	a	541.59	1472.78	114
00160	low	ɛ	469.33	1757.85	27
00160	low	i	423.23	1815.81	49
00160	low	o	484.20	1040.39	29
00160	low	u	428.31	1149.44	25
00162	low	a	495.26	1303.00	188
00162	low	u	393.53	1002.98	65
00162	low	o	430.15	940.67	29
00162	low	ɛ	427.35	1602.79	40
00162	low	i	371.46	1637.16	84
00163	low	i	445.10	1743.52	48
00163	low	o	512.94	1034.65	30
00163	low	a	580.96	1323.63	106
00163	low	ɛ	530.96	1636.35	22
00163	low	u	449.23	1080.16	30
00164	low	a	507.80	1348.01	998
00164	low	i	366.05	1730.97	503
00164	low	o	429.61	949.50	230
00164	low	u	382.30	1015.29	283
00164	low	ɛ	415.38	1759.42	235
00165	low	ɛ	436.99	1869.05	11
00165	low	i	430.95	1909.46	25
00165	low	a	534.18	1462.87	43
00165	low	u	448.43	1149.08	14
00165	low	o	481.27	1000.66	11
00168	low	u	424.82	974.09	58
00168	low	ɛ	453.64	1614.94	58
00168	low	i	426.52	1674.98	108
00168	low	a	572.05	1357.61	244
00168	low	o	452.44	999.40	45
00170	low	o	478.60	985.48	5
00170	low	u	396.21	984.14	12
00170	low	ɛ	448.34	1807.34	9
00170	low	i	369.77	1838.47	30
00170	low	a	596.01	1410.03	25
00174	low	i	324.82	1682.59	17
00174	low	a	557.48	1371.92	39
00174	low	o	537.68	1110.08	4
00174	low	ɛ	410.84	1536.60	7
00174	low	u	397.46	1257.39	10
00179	low	ɛ	436.56	1600.88	9
00179	low	a	511.72	1326.24	47
00179	low	i	355.40	1682.04	28
00179	low	o	457.13	970.90	6
00179	low	u	369.84	1077.57	9
00183	low	a	574.34	1453.31	31
00183	low	i	413.80	1824.51	21
00183	low	u	428.94	1032.67	17
00183	low	o	451.36	932.34	5
00183	low	ɛ	495.73	1865.06	7
00184	low	a	574.67	1356.30	197
00184	low	ɛ	506.70	1721.42	40
00184	low	u	459.11	1127.57	46
00184	low	i	428.18	1750.67	87
00184	low	o	534.31	1070.42	28
00185	low	u	408.03	1127.00	53
00185	low	ɛ	438.25	1852.45	55
00185	low	i	328.56	1902.62	113
00185	low	a	566.05	1473.09	228
00185	low	o	470.30	1028.50	39
00188	low	o	438.63	917.59	49
00188	low	a	525.02	1304.78	275
00188	low	i	416.73	1625.89	134
00188	low	u	413.60	991.64	67
00188	low	ɛ	439.69	1646.60	55
00191	low	a	507.93	1340.54	436
00191	low	o	460.71	1031.45	71
00191	low	i	370.02	1638.20	191
00191	low	ɛ	432.11	1617.67	86
00191	low	u	382.94	1130.70	112
00196	low	u	375.66	1193.77	73
00196	low	a	530.73	1614.33	202
00196	low	ɛ	436.02	1989.22	65
00196	low	i	344.58	1882.57	114
00196	low	o	473.73	1105.01	39
00197	low	o	469.18	908.17	17
00197	low	u	418.94	1035.17	20
00197	low	i	427.71	1914.02	62
00197	low	ɛ	532.55	1917.56	14
00197	low	a	614.36	1395.71	87
00199	low	a	536.49	1396.60	52
00199	low	o	432.80	1065.30	16
00199	low	u	410.50	1291.53	25
00199	low	i	403.42	1677.27	18
00199	low	ɛ	420.18	1656.41	9
00201	low	a	523.06	1460.13	56
00201	low	ɛ	406.97	1883.97	11
00201	low	i	414.45	1754.78	24
00201	low	o	431.58	1014.32	10
00201	low	u	418.72	1129.16	5
00205	low	a	587.12	1466.25	307
00205	low	o	470.33	1000.04	54
00205	low	ɛ	495.39	1834.40	75
00205	low	i	383.25	1835.68	151
00205	low	u	422.93	1025.66	83
00209	low	i	411.93	1820.73	64
00209	low	ɛ	459.16	1794.09	35
00209	low	o	518.64	1187.05	16
00209	low	u	428.33	1278.98	32
00209	low	a	560.68	1571.81	128
00211	low	a	589.97	1356.58	1354
00211	low	o	470.30	990.26	293
00211	low	i	409.01	1814.34	768
00211	low	u	398.79	1050.55	443
00211	low	ɛ	470.73	1770.00	276
00212	low	a	554.77	1413.51	76
00212	low	i	402.94	1838.27	35
00212	low	ɛ	458.82	1797.19	15
00212	low	o	500.88	964.72	12
00212	low	u	440.55	1110.18	8
00216	low	a	518.39	1363.71	254
00216	low	u	372.89	1053.89	66
00216	low	o	432.66	1012.42	45
00216	low	ɛ	433.60	1633.83	52
00216	low	i	351.34	1738.07	124
00217	low	a	514.71	1441.82	204
00217	low	u	420.64	1135.05	55
00217	low	o	469.55	1043.14	38
00217	low	i	368.52	1817.75	106
00217	low	ɛ	416.08	1858.17	49
00218	low	a	517.14	1342.38	663
00218	low	o	471.56	1020.46	135
00218	low	u	394.56	1104.15	252
00218	low	i	391.65	1805.98	337
00218	low	ɛ	471.02	1803.86	128
00219	low	u	367.48	1106.57	14
00219	low	i	360.08	1683.05	23
00219	low	a	508.80	1279.55	43
00219	low	ɛ	429.03	1603.48	15
00219	low	o	410.65	1034.92	4
00221	low	a	516.42	1358.51	158
00221	low	o	468.83	1058.01	24
00221	low	ɛ	448.56	1618.92	45
00221	low	i	391.65	1692.91	82
00221	low	u	410.87	1020.31	49
00223	low	o	488.48	949.66	5
00223	low	ɛ	438.46	1926.55	9
00223	low	u	453.17	1173.76	7
00223	low	a	573.06	1508.33	21
00223	low	i	428.28	1687.75	10
00224	low	a	540.55	1284.67	28
00224	low	ɛ	436.82	2156.99	16
00224	low	u	398.24	1153.49	8
00224	low	i	396.81	1974.61	30
00224	low	o	469.51	864.20	8
00226	low	ɛ	463.88	1909.01	9
00226	low	a	513.67	1437.22	37
00226	low	i	350.62	1942.15	13
00226	low	u	427.25	1032.29	13
00226	low	o	422.52	931.89	3
00227	low	i	345.22	1685.97	37
00227	low	u	345.60	1030.57	25
00227	low	ɛ	374.65	1649.81	28
00227	low	a	497.15	1332.43	92
00227	low	o	429.29	1039.05	15
00228	low	a	568.48	1348.24	100
00228	low	u	422.89	1116.87	27
00228	low	ɛ	491.97	1896.88	21
00228	low	o	520.48	1041.65	17
00228	low	i	441.98	2074.57	30
00231	low	a	551.58	1375.26	36
00231	low	ɛ	477.29	1636.33	11
00231	low	i	437.10	1710.78	21
00231	low	u	472.60	870.85	7
00231	low	o	477.86	958.96	4
00232	low	a	564.03	1357.83	132
00232	low	ɛ	455.44	1720.77	44
00232	low	i	389.51	1678.40	43
00232	low	u	422.10	1049.99	37
00232	low	o	475.64	976.01	17
00234	low	o	442.03	956.94	4
00234	low	i	329.95	1852.34	13
00234	low	a	433.63	1381.45	11
00234	low	ɛ	360.44	1796.66	3
00234	low	u	348.47	968.27	2
00236	low	a	467.29	1384.35	24
00236	low	u	320.91	885.09	4
00236	low	i	325.07	1774.26	20
00236	low	ɛ	366.56	1689.93	11
00236	low	o	396.97	997.20	7
00237	low	i	391.79	1821.66	45
00237	low	a	539.65	1414.30	82
00237	low	u	377.15	1062.34	18
00237	low	o	453.30	1055.64	26
00237	low	ɛ	435.73	1646.32	20
00243	low	a	578.12	1562.95	98
00243	low	i	390.12	1721.37	55
00243	low	o	493.82	1118.49	15
00243	low	u	387.37	1117.29	24
00243	low	ɛ	482.26	1846.68	25
00245	low	a	596.06	1494.35	136
00245	low	ɛ	463.50	1858.92	32
00245	low	i	415.12	1827.46	77
00245	low	o	530.88	1060.57	27
00245	low	u	420.07	1091.64	41
00246	low	i	354.61	1746.34	27
00246	low	u	413.39	1087.87	7
00246	low	a	510.49	1421.27	32
00246	low	ɛ	430.52	1674.77	11
00246	low	o	497.64	920.93	5
00248	low	a	550.48	1345.00	35
00248	low	u	441.87	1114.16	12
00248	low	i	367.50	1795.75	29
00248	low	o	470.23	870.62	8
00248	low	ɛ	433.82	1795.24	9
00249	low	a	504.31	1319.62	1667
00249	low	i	383.08	1709.59	810
00249	low	ɛ	427.93	1679.17	372
00249	low	u	393.97	955.08	430
00249	low	o	450.09	950.75	282
00250	low	o	513.26	1074.15	3
00250	low	ɛ	502.40	1602.65	2
00250	low	a	587.42	1291.72	11
00250	low	u	401.60	1084.35	8
00250	low	i	374.54	1833.09	5
00251	low	i	380.87	1828.16	63
00251	low	ɛ	450.89	1745.29	20
00251	low	a	506.81	1390.61	111
00251	low	o	429.63	893.15	20
00251	low	u	387.01	974.03	21
00253	low	o	506.72	1024.96	93
00253	low	i	400.20	1576.78	179
00253	low	u	433.64	1050.43	103
00253	low	a	547.08	1283.16	385
