spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00017	low	a	524.71	1368.70	246
00017	low	ɪ	406.16	1570.23	149
00017	low	u	404.79	1225.09	94
00017	low	ɔ	476.44	1139.39	201
00018	low	u	414.42	1085.11	406
00018	low	ɔ	464.12	1037.85	817
00018	low	a	563.75	1367.88	918
00018	low	ɛ	486.25	1595.25	483
00018	low	ɪ	418.50	1628.79	562
00018	low	i	374.51	2067.46	578
00019	low	a	481.73	1335.50	762
00019	low	ɪ	369.23	1563.69	489
00019	low	u	357.92	1199.97	362
00019	low	ɔ	410.58	1144.78	767
00019	low	i	330.37	1963.54	496
00019	low	ɛ	410.21	1546.52	460
00020	low	u	441.27	1087.76	52
00020	low	ɪ	492.58	1773.01	86
00020	low	a	627.87	1347.50	189
00020	low	ɔ	527.78	1160.89	148
00020	low	i	429.96	2053.01	99
00020	low	ɛ	539.49	1631.67	96
00021	low	ɛ	514.43	1552.02	337
00021	low	a	641.93	1325.42	745
00021	low	ɔ	484.49	948.18	694
00021	low	u	383.49	979.79	309
00021	low	i	354.03	1953.83	420
00021	low	ɪ	441.93	1563.22	413
00022	low	ɔ	506.27	1027.43	141
00022	low	ɛ	547.08	1619.67	66
00022	low	a	621.31	1235.36	116
00022	low	ɪ	495.41	1731.86	68
00022	low	i	379.69	2205.56	77
00022	low	u	424.08	1037.53	49
00024	low	a	642.43	1399.49	234
00024	low	i	414.14	2196.53	103
00024	low	ɪ	488.91	1790.60	88
00024	low	u	441.71	1182.71	69
00024	low	ɛ	542.47	1705.03	108
00024	low	ɔ	509.63	1117.27	205
00025	low	a	565.35	1382.10	2775
00025	low	ɔ	481.13	1074.85	2398
00025	low	ɪ	417.34	1570.71	1560
00025	low	ɛ	483.72	1556.58	1450
00025	low	i	349.08	1988.89	1500
00025	low	u	402.38	1125.77	1108
00027	low	ɪ	390.01	1711.73	32
00027	low	a	598.29	1388.41	37
00027	low	ɔ	427.14	1058.47	29
00027	low	u	365.44	1065.13	13
00027	low	ɛ	467.67	1676.44	15
00027	low	i	376.51	2166.03	28
00028	low	ɛ	517.52	1490.66	10
00028	low	ɔ	495.66	1053.13	17
00028	low	ɪ	456.58	1586.50	16
00028	low	a	546.48	1414.44	19
00028	low	u	442.32	1586.31	6
00028	low	i	391.81	1980.05	16
00030	low	i	377.14	1914.05	114
00030	low	a	561.23	1202.43	178
00030	low	ɪ	426.12	1416.37	106
00030	low	u	395.55	913.54	78
00030	low	ɛ	487.62	1426.82	85
00030	low	ɔ	450.05	994.48	155
00031	low	a	565.34	1357.45	46
00031	low	ɔ	485.40	1074.45	46
00031	low	ɛ	497.25	1559.87	32
00031	low	ɪ	448.37	1629.83	31
00031	low	i	413.05	1945.60	20
00031	low	u	440.27	1082.53	15
00032	low	a	568.29	1251.28	67
00032	low	ɛ	468.22	1516.41	36
00032	low	i	331.09	1930.46	40
00032	low	u	328.03	1173.25	28
00032	low	ɔ	428.15	1009.01	58
00032	low	ɪ	391.63	1652.57	35
00033	low	i	280.87	1918.42	1
00033	low	u	377.25	952.97	2
00033	low	a	558.07	1038.80	1
00033	low	ɛ	482.00	1413.19	3
00033	low	ɪ	481.35	1292.91	1
00033	low	ɔ	412.05	1151.27	1
00034	low	ɔ	548.19	1011.12	42
00034	low	u	427.86	1039.53	10
00034	low	a	612.09	1178.23	25
00034	low	ɛ	511.21	1346.25	13
00034	low	ɪ	401.10	1422.37	13
00034	low	i	311.26	1762.73	8
00038	low	ɛ	505.14	1543.88	251
00038	low	ɔ	474.26	938.59	539
00038	low	u	409.55	932.70	238
00038	low	a	581.14	1213.91	549
00038	low	i	369.06	2132.14	322
00038	low	ɪ	421.91	1647.57	257
00040	low	i	295.73	1944.18	11
00040	low	ɛ	417.17	1555.57	7
00040	low	ɔ	460.08	1078.44	20
00040	low	a	592.85	1304.94	18
00040	low	u	343.70	1046.70	7
00040	low	ɪ	371.02	1608.63	16
00042	low	i	349.70	2078.81	13
00042	low	ɛ	494.51	1554.11	16
00042	low	ɪ	437.16	1499.58	7
00042	low	a	580.28	1441.80	20
00042	low	u	431.20	1078.19	8
00042	low	ɔ	507.57	1184.07	10
00044	low	i	413.44	2314.04	323
00044	low	ɛ	531.14	1650.98	434
00044	low	u	417.33	1010.56	434
00044	low	ɪ	463.91	1686.49	517
00044	low	ɔ	486.55	1084.93	1008
00044	low	a	629.16	1391.12	757
00045	low	ɔ	442.29	1045.04	27
00045	low	ɪ	327.02	1784.12	25
00045	low	ɛ	421.78	1535.94	17
00045	low	u	356.20	1219.93	25
00045	low	a	564.59	1342.06	26
00045	low	i	330.78	2113.00	21
00046	low	ɔ	430.80	1086.31	14
00046	low	u	338.88	1142.42	8
00046	low	a	502.61	1442.24	13
00046	low	i	326.73	1885.26	6
00046	low	ɛ	415.63	1502.63	6
00046	low	ɪ	376.47	1591.08	7
00048	low	ɛ	495.44	1579.36	638
00048	low	ɔ	474.30	995.12	1144
00048	low	a	597.02	1279.29	1199
00048	low	ɪ	413.92	1613.26	705
00048	low	u	382.94	1057.16	443
00048	low	i	350.31	2069.23	813
00049	low	a	616.65	1277.14	37
00049	low	ɔ	467.77	1023.13	26
00049	low	ɪ	430.21	1623.26	21
00049	low	u	401.11	958.74	9
00049	low	i	320.95	2004.89	14
00049	low	ɛ	462.26	1541.82	9
00050	low	ɔ	488.73	994.78	44
00050	low	ɛ	508.70	1576.54	32
00050	low	i	376.44	2012.93	34
00050	low	a	634.99	1331.50	55
00050	low	u	385.61	1038.69	12
00050	low	ɪ	452.95	1679.45	38
00051	low	a	564.33	1379.41	19
00051	low	ɔ	486.33	1113.08	19
00051	low	ɪ	435.79	1741.83	11
00051	low	u	417.21	1271.03	9
00051	low	i	426.93	2067.54	13
00051	low	ɛ	472.72	1478.16	10
00052	low	ɪ	437.59	1686.69	4767
00052	low	a	595.49	1326.98	8281
00052	low	ɛ	494.04	1619.97	4388
00052	low	u	387.55	1059.79	3601
00052	low	ɔ	469.12	1076.38	7468
00052	low	i	380.00	1957.76	4853
00052	low	o	413.83	1121.25	1
00053	low	a	568.14	1332.81	359
00053	low	i	356.03	2002.46	242
00053	low	ɛ	491.74	1501.31	174
00053	low	ɔ	466.93	1075.21	294
00053	low	ɪ	432.83	1593.46	204
00053	low	u	400.95	1174.52	114
00054	low	ɔ	415.62	1112.33	12
00054	low	ɛ	402.79	1696.32	18
00054	low	u	340.86	1252.31	14
00054	low	a	524.50	1399.10	26
00054	low	ɪ	327.13	1777.75	21
00054	low	i	348.50	2201.68	28
00055	low	ɔ	450.80	949.72	16
00055	low	ɛ	462.86	1304.87	11
00055	low	a	512.50	1226.42	13
00055	low	ɪ	433.13	1404.03	4
00055	low	i	353.52	1837.14	5
00055	low	u	383.97	1212.61	4
00056	low	u	382.83	1060.76	127
00056	low	ɪ	397.83	1491.54	201
00056	low	ɔ	455.98	1079.09	322
00056	low	a	528.05	1283.79	341
00056	low	ɛ	451.64	1456.51	245
00056	low	i	358.27	1823.58	196
00058	low	i	315.64	1932.18	9
00058	low	ɔ	461.46	1006.00	14
00058	low	ɪ	422.91	1550.38	10
00058	low	a	544.22	1442.13	21
00058	low	ɛ	454.60	1661.05	12
00058	low	u	374.03	1105.69	5
00059	low	a	601.62	1287.24	107
00059	low	i	342.84	1950.30	52
00059	low	ɔ	449.12	1021.23	88
00059	low	ɛ	500.54	1510.30	65
00059	low	u	374.80	1050.28	53
00059	low	ɪ	392.24	1510.65	55
00061	low	ɔ	471.79	1126.31	42
00061	low	a	596.19	1326.11	45
00061	low	i	363.31	2200.11	30
00061	low	ɪ	401.51	1659.40	25
00061	low	u	356.49	1076.72	25
00061	low	ɛ	469.51	1626.46	18
00063	low	ɪ	302.25	1757.71	3
00063	low	i	251.95	2109.93	3
00063	low	ɛ	344.34	1693.30	2
00063	low	ɔ	373.10	925.32	4
00063	low	a	431.76	1106.30	4
00063	low	u	332.24	1000.21	6
00065	low	u	394.60	990.17	25
00065	low	a	499.92	1236.90	58
00065	low	ɔ	419.78	1074.48	46
00065	low	i	372.95	1934.39	34
00065	low	ɛ	465.17	1416.69	27
00065	low	ɪ	396.35	1491.98	22
00066	low	u	421.60	1113.90	7
00066	low	ɪ	400.92	1610.39	7
00066	low	ɔ	499.47	1157.62	14
00066	low	a	669.88	1528.78	16
00066	low	ɛ	489.84	1669.43	12
00066	low	i	336.41	2170.52	3
00067	low	ɛ	542.26	1529.21	25
00067	low	ɔ	514.00	1093.92	45
00067	low	u	427.03	1274.30	17
00067	low	a	660.96	1295.09	59
00067	low	i	374.95	2057.06	30
00067	low	ɪ	463.32	1642.25	35
00068	low	a	603.82	1397.46	158
00068	low	ɛ	448.10	1663.37	100
00068	low	ɔ	418.05	1060.40	140
00068	low	ɪ	356.70	1772.72	84
00068	low	u	348.76	1119.99	57
00068	low	i	297.93	2148.61	79
00069	low	ɪ	394.97	1739.35	12
00069	low	ɔ	427.69	928.91	23
00069	low	ɛ	431.55	1656.31	17
00069	low	a	567.26	1330.06	15
00069	low	i	319.35	2084.91	8
00069	low	u	374.36	917.82	8
00070	low	ɔ	521.98	1012.03	11
00070	low	a	676.48	1332.03	9
00070	low	ɪ	502.13	1941.66	5
00070	low	u	452.91	1004.58	7
00070	low	i	422.43	2425.64	4
00070	low	ɛ	562.09	1609.29	4
00073	low	a	596.11	1338.13	74
00073	low	ɪ	453.32	1435.58	54
00073	low	ɔ	492.90	1117.31	65
00073	low	i	390.99	1642.17	24
00073	low	u	419.94	1057.91	38
00073	low	ɛ	548.06	1459.43	27
00076	low	a	584.82	1312.02	80
00076	low	ɔ	517.95	1112.20	58
00076	low	i	370.07	1883.18	60
00076	low	ɛ	483.27	1524.45	35
00076	low	ɪ	423.42	1565.95	56
00076	low	u	403.80	1206.75	33
00080	low	a	555.10	1401.50	50
00080	low	i	329.76	1943.38	23
00080	low	ɪ	362.05	1682.91	29
00080	low	u	358.84	1156.73	25
00080	low	ɔ	414.89	1097.42	53
00080	low	ɛ	433.76	1634.48	30
00083	low	ɔ	457.51	1012.46	284
00083	low	a	609.52	1187.85	311
00083	low	u	385.81	985.42	125
00083	low	ɛ	503.32	1361.41	123
00083	low	ɪ	425.65	1519.82	146
00083	low	i	373.22	2047.94	139
00085	low	i	362.08	2097.40	1804
00085	low	ɪ	429.76	1733.00	1646
00085	low	ɛ	478.47	1706.04	1384
00085	low	a	554.65	1434.70	2677
00085	low	ɔ	455.48	1173.92	2237
00085	low	u	370.60	1188.47	1093
00088	low	a	629.53	1268.20	3568
00088	low	ɛ	526.09	1472.99	1475
00088	low	ɔ	503.51	1144.36	3225
00088	low	i	412.23	2030.86	2193
00088	low	ɪ	465.14	1555.22	2029
00088	low	u	417.02	1167.07	1657
00088	low	o	389.46	1147.83	1
00089	low	ɪ	361.72	1578.51	26
00089	low	a	528.18	1293.57	31
00089	low	ɛ	429.63	1529.23	26
00089	low	ɔ	400.34	1003.77	43
00089	low	u	362.83	1104.42	15
00089	low	i	348.53	1975.92	25
00090	low	i	392.08	2118.73	33
00090	low	a	673.36	1359.01	70
00090	low	ɪ	411.98	1711.96	49
00090	low	ɔ	454.92	1037.36	73
00090	low	u	342.87	919.86	39
00090	low	ɛ	510.20	1662.62	21
00091	low	i	274.44	2292.41	7
00091	low	a	531.73	1250.63	18
00091	low	ɪ	346.56	1591.89	7
00091	low	u	360.18	918.33	10
00091	low	ɔ	428.56	943.82	11
00091	low	ɛ	464.14	1669.14	3
00092	low	i	392.83	2254.98	25
00092	low	ɔ	547.90	1231.65	38
00092	low	ɛ	551.52	1742.24	19
00092	low	u	412.20	964.74	25
00092	low	ɪ	475.71	1770.20	18
00092	low	a	600.13	1344.75	36
00093	low	i	331.20	1927.17	36
00093	low	ɛ	406.75	1628.49	30
00093	low	u	359.14	1227.03	23
00093	low	ɪ	370.38	1584.92	35
00093	low	a	449.80	1352.62	55
00093	low	ɔ	393.16	1006.82	42
00095	low	i	315.46	1960.41	12
00095	low	ɪ	399.61	1638.00	13
00095	low	ɔ	410.46	1039.77	13
00095	low	a	529.87	1266.35	19
00095	low	u	338.92	1204.44	11
00095	low	ɛ	507.84	1565.82	6
00097	low	i	343.61	1889.13	236
00097	low	ɔ	484.53	1070.36	382
00097	low	ɛ	475.16	1501.76	209
00097	low	a	565.88	1330.75	383
00097	low	u	408.68	1117.58	156
00097	low	ɪ	410.27	1579.76	248
00098	low	ɔ	490.76	1008.93	15
00098	low	u	399.91	1070.27	11
00098	low	a	631.62	1234.98	20
00098	low	ɛ	533.37	1451.23	10
00098	low	i	382.26	2003.74	8
00098	low	ɪ	425.14	1450.14	7
00099	low	a	553.64	1311.92	424
00099	low	u	396.40	1218.27	180
00099	low	ɔ	468.03	1157.23	351
00099	low	i	379.41	2031.84	230
00099	low	ɪ	432.13	1624.57	287
00099	low	ɛ	488.19	1559.49	257
00100	low	i	370.88	1996.48	132
00100	low	ɛ	485.61	1639.85	86
00100	low	ɔ	475.19	1095.81	201
00100	low	a	563.71	1392.10	222
00100	low	u	409.80	1180.88	69
00100	low	ɪ	411.32	1711.80	102
00101	low	a	559.24	1334.70	22
00101	low	ɪ	446.20	1590.89	11
00101	low	ɔ	452.71	1163.99	11
00101	low	i	393.47	2163.64	4
00101	low	ɛ	506.28	1752.37	2
00101	low	u	445.17	1351.31	6
00106	low	a	547.62	1394.66	20
00106	low	u	411.98	1338.08	4
00106	low	ɔ	472.62	1030.26	8
00106	low	ɛ	473.84	1548.81	8
00106	low	i	351.69	2090.57	8
00106	low	ɪ	444.99	1387.00	8
00107	low	i	340.86	2095.00	331
00107	low	u	357.53	1032.68	224
00107	low	a	578.19	1241.01	503
00107	low	ɪ	420.88	1588.89	289
00107	low	ɔ	427.26	989.60	518
00107	low	ɛ	490.07	1515.49	275
00109	low	u	423.28	1292.52	29
00109	low	ɪ	427.88	1626.65	41
00109	low	a	621.30	1420.13	76
00109	low	i	354.87	2033.52	59
00109	low	ɔ	505.57	1114.89	52
00109	low	ɛ	494.72	1628.64	26
00111	low	i	343.52	1957.71	33
00111	low	ɛ	480.30	1563.68	28
00111	low	a	514.11	1384.94	50
00111	low	ɪ	387.66	1715.81	26
00111	low	u	376.59	1151.56	20
00111	low	ɔ	425.10	1074.88	34
00112	low	i	391.18	2276.17	31
00112	low	ɪ	422.26	1745.59	36
00112	low	ɔ	468.57	1128.78	60
00112	low	u	377.07	1204.04	20
00112	low	a	615.99	1405.44	38
00112	low	ɛ	542.16	1702.91	17
00113	low	ɛ	470.47	1697.26	258
00113	low	a	586.49	1268.33	488
00113	low	ɔ	446.57	983.47	413
00113	low	i	337.17	2211.51	264
00113	low	ɪ	391.92	1797.39	209
00113	low	u	371.15	1018.34	202
00115	low	ɔ	430.38	959.01	48
00115	low	i	303.40	1940.45	24
00115	low	ɛ	459.54	1491.85	42
00115	low	ɪ	350.46	1589.69	35
00115	low	a	526.33	1317.24	52
00115	low	u	372.86	1125.16	19
00116	low	ɔ	415.50	1089.88	1619
00116	low	i	352.88	2190.49	980
00116	low	a	597.75	1406.92	1716
00116	low	u	365.63	1127.44	696
00116	low	ɪ	410.16	1684.69	1119
00116	low	ɛ	464.46	1648.80	873
00117	low	ɛ	585.62	1430.10	100
00117	low	i	370.33	1883.27	115
00117	low	a	675.39	1275.96	299
00117	low	ɔ	551.43	1072.92	138
00117	low	ɪ	448.74	1536.02	142
00117	low	u	463.22	1445.13	30
00119	low	ɛ	537.93	1655.89	71
00119	low	ɔ	505.93	1135.14	103
00119	low	ɪ	462.60	1725.28	80
00119	low	a	641.96	1331.77	132
00119	low	u	391.35	1075.72	60
00119	low	i	374.24	2178.36	80
00120	low	ɔ	437.93	1057.79	112
00120	low	ɛ	449.82	1421.97	51
00120	low	i	369.30	1839.87	59
00120	low	u	396.53	1112.73	47
00120	low	a	510.82	1257.87	95
00120	low	ɪ	413.25	1478.11	63
00121	low	ɔ	437.71	1092.91	18
00121	low	ɛ	441.47	1293.88	6
00121	low	a	519.65	1297.11	29
00121	low	u	373.23	1067.21	13
00121	low	ɪ	428.32	1521.20	11
00121	low	i	353.82	1866.68	16
00122	low	ɛ	473.68	1421.90	8
00122	low	i	344.91	1724.81	4
00122	low	ɔ	450.27	1171.80	13
00122	low	u	379.30	1199.47	4
00122	low	a	518.33	1268.25	16
00122	low	ɪ	401.20	1536.05	4
00123	low	ɔ	482.58	1123.16	173
00123	low	a	647.68	1375.72	167
00123	low	i	378.21	2078.47	58
00123	low	ɛ	520.87	1551.02	77
00123	low	ɪ	429.60	1590.57	91
00123	low	u	403.85	1118.90	62
00124	low	a	592.75	1382.22	21
00124	low	ɪ	401.74	1517.17	12
00124	low	ɛ	510.38	1564.24	13
00124	low	ɔ	481.70	1128.23	25
00124	low	i	350.17	1826.82	9
00124	low	u	360.61	1011.82	7
00128	low	u	369.95	1100.93	109
00128	low	a	582.81	1462.10	218
00128	low	i	332.10	2129.81	149
00128	low	ɪ	381.96	1639.55	142
00128	low	ɔ	434.62	1122.94	225
00128	low	ɛ	453.27	1623.77	115
00130	low	ɔ	391.82	968.03	461
00130	low	ɪ	355.27	1573.62	320
00130	low	u	336.15	1009.22	204
00130	low	i	306.36	2039.02	368
00130	low	a	515.12	1292.46	544
00130	low	ɛ	416.70	1535.49	270
00131	low	ɛ	475.37	1639.74	76
00131	low	a	565.68	1418.27	132
00131	low	ɪ	407.20	1624.14	69
00131	low	ɔ	442.93	1101.13	116
00131	low	i	358.71	2097.10	95
00131	low	u	387.79	1180.43	59
00132	low	i	412.66	1895.82	38
00132	low	ɔ	466.71	1116.90	71
00132	low	u	417.88	1181.71	20
00132	low	a	559.81	1325.30	68
00132	low	ɛ	474.41	1567.40	27
00132	low	ɪ	425.67	1561.65	49
00133	low	a	512.78	1397.05	37
00133	low	ɪ	385.57	1528.78	23
00133	low	ɛ	433.14	1617.40	22
00133	low	ɔ	419.51	1204.22	33
00133	low	u	415.96	1168.36	11
00133	low	i	347.47	1848.47	19
00135	low	a	637.02	1400.18	17
00135	low	ɛ	554.84	1602.74	6
00135	low	ɔ	489.21	1018.74	22
00135	low	i	388.62	2045.22	4
00135	low	u	401.76	1159.80	8
00135	low	ɪ	436.88	1525.76	6
00136	low	a	571.23	1279.21	32
00136	low	ɛ	555.79	1489.06	9
00136	low	ɪ	399.80	1527.58	13
00136	low	ɔ	438.73	1087.55	9
00136	low	i	351.40	2083.09	6
00136	low	u	340.00	1396.87	5
00137	low	a	599.14	1295.02	22
00137	low	ɛ	542.23	1486.19	11
00137	low	i	426.78	1907.39	16
00137	low	ɔ	536.89	1104.76	17
00137	low	u	421.30	950.89	8
00137	low	ɪ	479.71	1549.01	13
00139	low	ɔ	475.76	1057.49	28
00139	low	a	561.38	1277.25	42
00139	low	ɪ	476.69	1470.54	10
00139	low	u	402.77	1108.95	14
00139	low	i	367.76	1867.69	22
00139	low	ɛ	459.68	1510.98	23
00140	low	ɔ	457.46	1088.93	22
00140	low	a	574.89	1365.22	26
00140	low	u	464.03	1131.18	6
00140	low	i	345.66	2028.05	11
00140	low	ɛ	437.29	1648.70	9
00140	low	ɪ	396.81	1618.27	15
00141	low	i	352.83	1989.74	67
00141	low	ɔ	461.72	1108.56	89
00141	low	a	587.36	1333.80	70
00141	low	ɛ	468.45	1550.51	44
00141	low	u	414.28	1280.57	37
00141	low	ɪ	403.79	1597.49	77
00142	low	a	660.59	1343.86	40
00142	low	ɔ	477.16	1033.22	33
00142	low	i	354.90	2148.63	25
00142	low	u	415.58	1015.70	16
00142	low	ɛ	460.69	1606.00	16
00142	low	ɪ	427.09	1718.30	12
00144	low	a	602.24	1309.42	14
00144	low	ɛ	521.30	1550.37	8
00144	low	ɔ	448.93	1015.64	8
00144	low	u	336.99	1025.95	9
00144	low	ɪ	429.70	1565.31	13
00144	low	i	377.22	2114.46	8
00145	low	a	616.66	1412.48	43
00145	low	ɔ	481.92	1131.76	32
00145	low	ɪ	411.78	1712.20	24
00145	low	i	346.55	2077.95	27
00145	low	ɛ	519.57	1682.29	26
00145	low	u	414.64	1194.32	19
00147	low	ɛ	516.83	1634.31	235
00147	low	a	655.15	1185.86	458
00147	low	u	382.31	970.22	208
00147	low	i	335.36	2190.04	311
00147	low	ɪ	409.34	1792.24	272
00147	low	ɔ	491.39	988.97	473
00148	low	ɔ	439.79	1203.23	12
00148	low	ɪ	415.97	1535.32	8
00148	low	a	684.70	1495.11	18
00148	low	i	384.68	2247.61	11
00148	low	ɛ	496.74	1596.97	4
00148	low	u	385.43	1139.03	4
00149	low	a	536.17	1353.91	235
00149	low	ɔ	426.08	1021.35	225
00149	low	u	374.13	1134.07	96
00149	low	i	324.20	2116.40	143
00149	low	ɪ	383.46	1595.12	145
00149	low	ɛ	442.49	1550.20	139
00150	low	ɛ	513.04	1557.92	40
00150	low	ɔ	480.83	1167.47	48
00150	low	i	394.92	1944.42	20
00150	low	a	608.04	1353.11	59
00150	low	u	401.00	1287.25	17
00150	low	ɪ	444.09	1624.99	38
00153	low	ɪ	447.75	1675.28	65
00153	low	u	403.71	1169.59	28
00153	low	ɛ	509.29	1559.56	43
00153	low	i	369.11	1968.30	32
00153	low	ɔ	509.18	1109.95	67
00153	low	a	612.21	1298.42	84
00154	low	a	453.27	1280.19	67
00154	low	i	315.46	1787.37	61
00154	low	ɛ	369.87	1490.49	56
00154	low	u	341.16	1162.47	31
00154	low	ɔ	379.52	1149.85	76
00154	low	ɪ	355.47	1516.46	54
00155	low	ɛ	542.46	1489.28	19
00155	low	a	575.25	1324.66	40
00155	low	ɔ	453.13	1064.92	35
00155	low	ɪ	440.99	1669.70	29
00155	low	i	365.90	1957.70	21
00155	low	u	399.16	1093.98	19
00156	low	ɔ	384.26	999.64	35
00156	low	u	329.41	986.42	15
00156	low	a	476.27	1250.08	28
00156	low	i	279.06	2029.64	13
00156	low	ɪ	353.31	1575.69	14
00156	low	ɛ	471.31	1439.46	19
00158	low	u	374.63	1394.25	2
00158	low	ɪ	429.63	1828.29	1
00158	low	a	528.86	1345.66	5
00158	low	ɔ	502.22	1220.17	5
00158	low	ɛ	298.93	1533.44	1
00158	low	i	349.15	2401.57	1
00159	low	i	327.86	1928.49	59
00159	low	a	565.47	1290.58	159
00159	low	ɪ	412.95	1537.79	67
00159	low	u	426.29	1109.96	57
00159	low	ɛ	494.10	1457.82	85
00159	low	ɔ	498.66	1049.02	109
00160	low	u	361.55	1111.97	14
00160	low	a	476.31	1267.50	44
00160	low	ɔ	422.20	1073.07	27
00160	low	ɪ	367.63	1776.98	15
00160	low	i	304.77	1988.94	17
00160	low	ɛ	414.26	1553.06	11
00161	low	ɛ	467.86	1586.02	64
00161	low	a	543.83	1391.57	101
00161	low	ɔ	444.52	1130.12	98
00161	low	i	336.74	2080.71	64
00161	low	u	382.92	1186.49	47
00161	low	ɪ	397.13	1687.17	66
00162	low	i	439.23	2152.75	22
00162	low	u	458.59	1373.58	14
00162	low	a	606.82	1306.21	26
00162	low	ɛ	521.21	1655.15	24
00162	low	ɪ	491.48	1596.94	24
00162	low	ɔ	532.30	1156.90	33
00164	low	i	321.17	1964.28	24
00164	low	ɔ	474.15	1144.71	41
00164	low	ɪ	407.75	1543.06	22
00164	low	a	565.32	1286.38	39
00164	low	u	371.47	1113.17	24
00164	low	ɛ	457.95	1541.21	23
00165	low	u	298.94	840.79	9
00165	low	ɔ	379.22	1026.20	15
00165	low	i	330.60	1798.86	11
00165	low	a	445.63	1290.16	18
00165	low	ɪ	331.28	1582.61	7
00165	low	ɛ	363.80	1673.21	10
00167	low	a	575.45	1313.69	55
00167	low	ɔ	467.62	1234.36	56
00167	low	u	403.84	1241.86	26
00167	low	ɛ	470.11	1599.51	33
00167	low	i	421.08	2184.47	36
00167	low	ɪ	430.35	1678.27	32
00168	low	a	589.14	1340.27	15256
00168	low	ɪ	428.55	1578.23	8969
00168	low	ɔ	469.54	1066.20	13426
00168	low	u	371.57	1051.47	6200
00168	low	i	341.27	2003.31	9237
00168	low	ɛ	498.47	1559.56	8174
00168	low	o	282.48	2210.69	1
00169	low	ɔ	483.98	1176.01	249
00169	low	u	415.99	1186.76	103
00169	low	a	615.81	1375.21	286
00169	low	i	413.13	2173.13	151
00169	low	ɪ	458.83	1680.27	176
00169	low	ɛ	535.54	1620.51	123
00170	low	ɔ	476.06	1031.49	167
00170	low	ɛ	510.16	1581.06	86
00170	low	ɪ	425.24	1621.34	119
00170	low	i	335.97	2057.49	98
00170	low	a	639.95	1356.25	201
00170	low	u	374.60	1062.87	75
00171	low	a	605.43	1360.71	99
00171	low	u	457.72	1116.25	34
00171	low	ɪ	468.19	1484.58	59
00171	low	i	408.43	1942.21	44
00171	low	ɛ	519.12	1511.00	39
00171	low	ɔ	526.35	1025.12	67
00172	low	ɛ	491.89	1586.09	724
00172	low	a	568.51	1360.33	1309
00172	low	ɪ	428.19	1619.42	841
00172	low	i	354.23	2098.67	831
00172	low	ɔ	468.34	1116.71	1172
00172	low	u	391.19	1131.77	598
00172	low	o	486.76	1125.72	1
00173	low	ɔ	462.37	1157.98	75
00173	low	a	655.08	1538.86	64
00173	low	ɛ	504.73	1863.25	27
00173	low	u	356.95	1145.68	34
00173	low	ɪ	368.22	1773.09	44
