spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00017	low	aː	613.29	1207.71	40
00017	low	e	409.14	1974.16	37
00017	low	ə	535.40	1340.38	41
00017	low	o	448.73	893.99	15
00017	low	iː	316.55	2183.00	13
00017	low	i	338.64	1948.26	12
00017	low	æː	535.90	1669.88	12
00017	low	a	629.49	1233.39	7
00017	low	u	389.30	1119.89	11
00017	low	ɔː	560.42	891.52	2
00017	low	uː	311.20	916.80	2
00018	low	aː	686.02	1352.08	50
00018	low	ə	593.95	1428.50	54
00018	low	iː	393.40	1932.76	23
00018	low	e	471.96	1767.55	29
00018	low	o	458.51	991.99	18
00018	low	i	401.30	1663.81	14
00018	low	æː	633.07	1715.13	10
00018	low	uː	445.82	1028.47	3
00018	low	a	657.91	1353.54	5
00018	low	u	426.87	1076.22	13
00018	low	ɔ	674.40	970.56	6
00021	low	u	427.18	1020.71	50
00021	low	e	475.39	1664.80	163
00021	low	ə	527.07	1328.25	246
00021	low	iː	379.92	1919.84	118
00021	low	o	449.16	959.14	58
00021	low	aː	624.57	1267.18	239
00021	low	æː	591.75	1543.32	70
00021	low	a	604.04	1342.15	13
00021	low	i	383.91	1845.53	71
00021	low	uː	367.43	1007.89	15
00021	low	ɔ	572.20	952.80	11
00021	low	ɔː	561.39	1020.82	10
00021	low	ʊ	481.73	876.56	1
00024	low	u	442.87	1264.16	1
00024	low	e	377.54	1626.16	3
00024	low	a	434.34	1294.55	2
00024	low	aː	585.65	1358.10	6
00024	low	o	348.19	932.10	2
00024	low	iː	334.72	2302.69	2
00024	low	æː	533.42	1634.84	3
00024	low	ə	482.57	1320.56	2
00024	low	i	352.56	2151.33	1
00025	low	iː	333.87	2160.40	7
00025	low	e	479.54	1729.23	19
00025	low	aː	651.42	1288.83	27
00025	low	ə	532.52	1446.57	21
00025	low	i	364.56	1837.95	11
00025	low	æː	579.07	1635.33	8
00025	low	o	389.58	980.16	2
00025	low	u	410.52	1225.49	6
00025	low	a	591.79	1665.51	1
00025	low	uː	339.78	859.08	1
00025	low	ɔː	584.31	1017.24	1
00026	low	u	351.33	1205.35	3
00026	low	e	340.35	1757.95	8
00026	low	a	481.70	1456.95	2
00026	low	iː	343.96	2065.39	7
00026	low	ə	385.16	1373.94	15
00026	low	o	444.60	1077.60	1
00026	low	aː	493.31	1380.24	10
00026	low	æː	391.43	1636.86	1
00026	low	i	332.91	1504.79	4
00026	low	uː	401.63	1247.52	1
00026	low	ɔ	624.69	1237.24	1
00027	low	e	431.80	1963.11	9
00027	low	ə	452.99	1484.13	20
00027	low	i	377.93	1919.85	8
00027	low	iː	337.14	2097.37	6
00027	low	aː	539.24	1414.49	14
00027	low	æː	557.35	1685.34	4
00027	low	a	530.09	1380.07	1
00027	low	uː	330.64	1030.95	1
00027	low	u	429.41	1533.19	1
00029	low	i	310.71	2032.28	9
00029	low	aː	592.22	1282.12	16
00029	low	ə	468.90	1293.58	20
00029	low	e	373.88	1863.64	6
00029	low	u	327.36	1010.33	5
00029	low	iː	318.50	2194.34	7
00029	low	o	338.52	835.46	3
00029	low	a	823.05	1438.55	1
00029	low	æː	477.52	1558.23	2
00029	low	ɔ	493.72	1079.89	1
00031	low	u	385.02	906.44	5
00031	low	aː	597.25	1165.06	12
00031	low	e	453.46	1855.39	9
00031	low	o	477.42	973.12	3
00031	low	iː	342.45	2156.32	8
00031	low	ə	427.75	1431.74	12
00031	low	i	299.98	2224.95	1
00031	low	uː	347.36	904.00	1
00031	low	æː	505.24	1736.58	2
00032	low	i	313.34	1971.83	19
00032	low	e	355.81	1907.06	51
00032	low	aː	505.94	1289.46	72
00032	low	uː	320.35	1124.31	6
00032	low	æː	440.81	1694.41	12
00032	low	ə	392.47	1396.53	60
00032	low	o	352.36	1120.60	11
00032	low	u	350.93	1347.48	17
00032	low	iː	320.36	2141.43	40
00032	low	a	575.45	1435.19	3
00032	low	ɔː	364.35	1028.38	2
00033	low	aː	677.59	1231.52	6
00033	low	ə	542.09	1394.86	12
00033	low	iː	370.38	2492.18	7
00033	low	u	388.57	956.12	2
00033	low	o	460.47	844.63	3
00033	low	e	443.95	2333.02	1
00033	low	a	731.99	1581.89	1
00033	low	i	366.99	2485.28	1
00034	low	aː	639.40	1326.45	27
00034	low	e	449.53	1940.30	22
00034	low	ə	535.49	1446.86	43
00034	low	iː	369.73	2152.09	18
00034	low	u	397.03	962.17	6
00034	low	i	361.89	1969.50	13
00034	low	o	405.85	974.01	13
00034	low	uː	359.92	944.64	2
00034	low	æː	538.46	1722.09	3
00034	low	ɔ	549.05	1032.49	1
00034	low	ɔː	575.31	1050.27	2
00036	low	ə	479.11	1285.53	72
00036	low	e	392.95	1817.21	47
00036	low	o	399.67	891.59	16
00036	low	aː	603.15	1163.64	80
00036	low	iː	307.95	2145.10	43
00036	low	a	546.21	1162.34	10
00036	low	i	356.81	1724.76	22
00036	low	u	393.27	1015.28	13
00036	low	æː	557.09	1435.59	11
00036	low	uː	313.86	905.77	4
00036	low	ɔː	458.91	820.12	6
00039	low	i	394.86	1688.26	3
00039	low	aː	556.32	1288.82	6
00039	low	o	437.51	1042.00	2
00039	low	e	463.26	1727.37	6
00039	low	ə	519.92	1375.97	9
00039	low	iː	342.64	1947.76	3
00039	low	u	487.86	1017.23	1
00041	low	ə	428.88	1401.41	9
00041	low	æː	393.47	1894.92	4
00041	low	aː	717.44	1251.46	9
00041	low	iː	224.53	2161.48	5
00041	low	e	387.38	2005.14	3
00041	low	i	246.94	2328.64	2
00041	low	u	317.00	1155.14	2
00041	low	o	469.45	818.03	1
00043	low	u	461.48	1073.83	5
00043	low	e	444.61	1904.84	15
00043	low	ə	533.44	1378.77	24
00043	low	iː	348.70	2076.49	12
00043	low	aː	607.30	1248.79	15
00043	low	i	398.80	1891.43	11
00043	low	ɔː	667.15	918.86	1
00043	low	æː	511.78	1489.09	2
00043	low	o	472.35	1013.78	5
00048	low	iː	326.52	2166.37	8
00048	low	i	323.59	2002.17	2
00048	low	ə	420.55	1609.57	6
00048	low	aː	583.29	1341.48	4
00048	low	o	373.51	860.65	6
00048	low	e	388.79	1804.76	7
00048	low	u	317.85	1611.99	1
00048	low	ɔː	392.62	924.03	2
00048	low	ə̃	308.44	818.28	1
00051	low	æː	594.04	1598.24	2
00051	low	i	383.47	1954.89	2
00051	low	ə	440.05	1217.57	5
00051	low	aː	611.78	1136.87	6
00051	low	iː	385.69	2079.69	1
00051	low	a	675.70	1229.50	1
00051	low	e	364.41	2097.74	1
00051	low	o	396.77	924.58	1
00053	low	aː	639.09	1293.40	35
00053	low	e	394.19	1754.61	22
00053	low	ə	474.02	1406.83	29
00053	low	o	382.76	955.30	3
00053	low	æː	529.21	1794.56	4
00053	low	u	416.44	1050.50	5
00053	low	iː	306.86	2187.67	17
00053	low	i	368.47	1922.88	6
00053	low	a	481.28	1460.31	3
00053	low	ɔ	536.01	965.28	1
00053	low	ɔː	610.73	897.08	1
00054	low	u	363.86	1137.11	7
00054	low	e	402.73	2042.24	11
00054	low	aː	602.98	1450.40	10
00054	low	a	712.82	1144.07	2
00054	low	i	297.58	1994.28	4
00054	low	iː	340.44	2146.65	11
00054	low	ə	462.85	1446.83	22
00054	low	o	409.79	1060.01	4
00054	low	æː	512.77	1906.51	4
00055	low	u	352.40	1186.92	1
00055	low	e	442.51	1788.71	2
00055	low	aː	632.56	1559.65	1
00055	low	æː	543.97	1791.37	2
00055	low	ə	428.76	1232.48	1
00056	low	e	462.02	1745.87	6
00056	low	iː	359.15	1570.53	10
00056	low	ə	506.97	1347.74	20
00056	low	aː	622.43	1346.07	9
00056	low	u	455.98	1069.72	5
00056	low	o	473.50	923.46	4
00056	low	a	537.95	1361.62	4
00056	low	i	391.29	1684.10	6
00056	low	uː	382.72	1023.71	2
00056	low	ɔ	557.21	1045.43	2
00056	low	æː	595.75	1650.84	4
00056	low	ɑ	741.36	1182.32	2
00056	low	ɛ	446.80	1790.70	2
00056	low	æ	616.57	1643.85	1
00057	low	aː	597.11	1318.89	47
00057	low	i	339.37	1800.62	20
00057	low	e	394.33	1707.81	28
00057	low	ə	462.91	1341.94	49
00057	low	æː	456.06	1626.52	7
00057	low	u	349.08	1184.95	10
00057	low	o	398.60	1007.01	10
00057	low	iː	297.34	2013.28	27
00057	low	uː	337.04	1084.76	8
00057	low	ɔː	521.50	1036.95	4
00057	low	a	603.52	1340.22	2
00058	low	i	397.00	2008.78	10
00058	low	aː	690.30	1108.02	13
00058	low	o	446.69	829.97	5
00058	low	u	473.25	998.60	3
00058	low	æː	576.60	1855.40	1
00058	low	a	715.53	1281.72	1
00058	low	ə	516.05	1232.78	21
00058	low	e	432.97	1699.73	13
00058	low	iː	355.70	1955.95	7
00058	low	uː	303.29	899.41	2
00061	low	e	492.93	2086.58	2
00061	low	aː	618.90	1212.96	6
00061	low	ə	573.65	1070.37	2
00061	low	u	440.81	1246.14	2
00061	low	iː	333.63	2502.46	1
00061	low	o	549.79	1196.35	1
00063	low	o	484.43	872.98	5
00063	low	i	284.65	1642.58	1
00063	low	aː	618.74	1121.84	13
00063	low	ə	510.15	1172.05	10
00063	low	uː	449.24	976.58	1
00063	low	e	442.96	1840.71	4
00063	low	iː	300.40	1795.59	4
00065	low	u	314.53	1075.66	59
00065	low	e	356.97	1968.96	173
00065	low	ɔː	488.99	959.23	9
00065	low	iː	262.82	2201.00	104
00065	low	ə	428.72	1397.39	232
00065	low	aː	548.27	1306.50	237
00065	low	i	287.56	2122.66	86
00065	low	o	354.14	914.50	57
00065	low	ʌ	393.49	1288.61	1
00065	low	ɪ	315.23	2143.38	3
00065	low	uː	295.70	901.47	20
00065	low	æː	439.01	1855.99	46
00065	low	a	571.29	1264.34	9
00065	low	ɔ	517.39	936.47	10
00065	low	æ	691.41	1583.63	1
00065	low	ɛ	398.73	1972.96	1
00065	low	ɑ	589.94	969.17	1
00067	low	ə	482.10	1451.38	10
00067	low	iː	350.14	1950.40	7
00067	low	u	322.36	947.68	3
00067	low	æː	486.83	2065.04	1
00067	low	e	474.11	1836.84	7
00067	low	o	460.70	998.00	4
00067	low	i	415.18	2042.60	5
00067	low	aː	628.09	1312.10	5
00067	low	ɔ	613.11	974.05	1
00068	low	æː	398.57	2023.61	1
00068	low	aː	748.66	1359.58	13
00068	low	ə	497.67	1325.57	10
00068	low	e	454.12	1844.06	10
00068	low	iː	340.58	2038.84	7
00068	low	u	343.24	1162.29	6
00068	low	o	360.63	997.07	3
00068	low	i	323.75	1990.06	4
00069	low	u	457.08	1124.37	7
00069	low	aː	630.92	1183.06	17
00069	low	e	423.39	1734.83	22
00069	low	ə	509.32	1439.20	29
00069	low	iː	296.04	2084.47	23
00069	low	æː	542.59	1514.74	6
00069	low	o	406.97	891.64	6
00069	low	i	398.08	1795.43	12
00069	low	uː	344.65	860.93	2
00069	low	a	796.77	1430.29	2
00070	low	ə	598.87	1417.87	35
00070	low	e	446.59	1654.91	21
00070	low	aː	729.11	1360.81	31
00070	low	uː	426.16	931.69	2
00070	low	iː	350.33	1495.25	19
00070	low	æː	513.78	1529.90	8
00070	low	i	351.01	1627.37	6
00070	low	u	457.60	1067.06	3
00070	low	o	490.98	1086.87	3
00070	low	a	626.81	1374.16	3
00070	low	ɔː	475.61	846.60	1
00072	low	i	315.01	2149.65	6
00072	low	ə	481.52	1530.79	17
00072	low	e	411.60	2039.28	9
00072	low	u	368.94	1126.52	3
00072	low	aː	699.56	1405.60	17
00072	low	æː	574.64	1854.99	2
00072	low	ɔː	521.26	930.62	1
00072	low	uː	305.87	973.52	2
00072	low	iː	256.20	2341.26	7
00072	low	o	396.08	864.82	3
00072	low	a	542.44	1023.34	1
00072	low	ɔ	727.48	1019.02	1
00073	low	u	388.49	837.61	2
00073	low	e	406.49	1916.80	7
00073	low	iː	281.19	2152.01	3
00073	low	ə	549.49	1292.87	11
00073	low	i	395.84	1947.28	2
00073	low	aː	668.20	1233.44	10
00073	low	a	648.85	944.41	1
00073	low	o	441.92	911.24	3
00073	low	æː	593.33	1392.04	2
00074	low	ə	514.67	1482.79	30
00074	low	aː	672.44	1294.28	36
00074	low	o	438.23	965.49	12
00074	low	i	390.05	1866.28	11
00074	low	e	416.12	1863.13	17
00074	low	iː	320.55	1824.23	16
00074	low	æː	563.79	1768.64	12
00074	low	a	505.21	1589.32	2
00074	low	u	382.50	1064.70	5
00074	low	ɔː	521.79	1001.69	2
00074	low	uː	327.09	1412.42	1
00074	low	ɔ	475.61	921.92	1
00078	low	i	360.28	1829.57	4
00078	low	aː	584.82	1240.62	9
00078	low	ə	433.74	1380.73	13
00078	low	e	397.60	1963.27	4
00078	low	æː	484.41	1916.23	3
00078	low	a	475.28	946.66	1
00078	low	iː	300.08	2135.94	5
00078	low	uː	372.23	1003.13	1
00078	low	o	381.18	1072.23	3
00078	low	ɔː	460.64	770.19	1
00078	low	u	433.49	1016.99	2
00081	low	aː	493.85	1479.28	5
00081	low	ə	495.94	1289.69	12
00081	low	u	387.25	1023.00	2
00081	low	i	340.69	1818.05	4
00081	low	iː	314.37	1995.28	3
00081	low	e	419.60	1710.44	6
00081	low	æː	458.51	1659.86	3
00081	low	ə̃	602.90	1485.18	1
00082	low	o	396.08	908.46	3
00082	low	e	407.87	1705.73	4
00082	low	uː	310.59	870.98	1
00082	low	iː	287.17	2118.41	2
00082	low	ə	566.51	1508.29	3
00082	low	æː	481.52	1631.30	1
00082	low	ɔ	476.41	1060.15	1
00083	low	aː	650.34	1186.08	7
00083	low	o	436.11	866.19	5
00083	low	ə	498.66	1275.10	10
00083	low	i	388.55	2023.07	1
00083	low	iː	346.37	2069.53	2
00083	low	e	451.46	1966.58	4
00083	low	u	384.06	1101.66	1
00085	low	aː	628.21	1197.02	16
00085	low	ə	464.68	1414.81	15
00085	low	e	382.14	1907.78	7
00085	low	o	405.28	989.44	5
00085	low	uː	272.53	1029.86	1
00085	low	æː	560.99	1660.70	4
00085	low	ɔː	541.56	931.65	1
00085	low	u	344.78	1151.53	1
00085	low	iː	279.94	1938.29	8
00087	low	u	463.35	1096.04	14
00087	low	iː	368.78	2116.92	15
00087	low	aː	616.18	1301.63	36
00087	low	e	475.72	1902.49	28
00087	low	o	437.78	873.08	9
00087	low	ə	516.93	1423.75	40
00087	low	æː	598.39	1778.02	7
00087	low	i	390.83	1972.06	6
00087	low	ɔː	593.30	873.09	1
00087	low	a	546.61	1724.49	1
00087	low	ə̃	481.46	1755.41	1
00088	low	æː	520.98	1639.26	2
00088	low	aː	534.25	1287.55	8
00088	low	e	424.97	1756.97	5
00088	low	i	468.77	1752.08	4
00088	low	iː	356.26	1421.60	2
00088	low	u	391.10	1249.73	2
00088	low	ə	461.06	1489.15	11
00088	low	a	666.16	1236.66	1
00088	low	ɔː	433.07	719.38	1
00091	low	aː	620.75	1346.17	2
00091	low	o	362.10	801.61	2
00091	low	e	351.81	2180.71	2
00091	low	ə	463.09	1771.21	2
00091	low	iː	326.97	1829.95	2
00091	low	æː	477.07	1828.71	1
00094	low	ə	549.37	1496.56	10
00094	low	o	478.35	1207.40	4
00094	low	aː	601.63	1430.32	11
00094	low	æː	565.79	1738.60	2
00094	low	iː	423.29	1925.67	5
00094	low	i	416.35	1933.20	2
00094	low	e	469.30	1910.78	2
00098	low	e	438.17	1687.26	73
00098	low	ə	517.06	1370.90	114
00098	low	i	366.75	1828.20	31
00098	low	æː	535.77	1638.04	15
00098	low	ɔ	665.96	1063.16	4
00098	low	o	457.20	1103.34	27
00098	low	aː	633.31	1321.56	83
00098	low	u	438.93	1231.76	27
00098	low	iː	347.87	1920.97	54
00098	low	ɔː	577.86	1041.23	3
00098	low	a	588.27	1328.82	7
00098	low	uː	364.25	1131.47	6
00100	low	aː	665.81	1357.67	13
00100	low	ə	501.88	1399.86	22
00100	low	iː	331.97	2275.15	11
00100	low	uː	319.83	636.09	1
00100	low	e	427.05	2006.48	16
00100	low	æː	539.38	1740.61	3
00100	low	i	355.56	2043.65	8
00100	low	a	662.75	1192.90	3
00100	low	u	376.00	945.68	5
00100	low	ɔː	466.09	962.87	1
00100	low	o	402.01	781.61	3
00100	low	ɔ	556.73	1271.42	1
00102	low	u	391.50	1034.35	50
00102	low	aː	595.33	1268.10	165
00102	low	e	421.12	1852.38	131
00102	low	iː	343.94	2001.11	95
00102	low	ə	481.45	1494.29	163
00102	low	æː	475.65	1708.40	32
00102	low	o	434.02	912.13	48
00102	low	a	568.27	1537.98	11
00102	low	i	357.92	1947.69	52
00102	low	uː	348.21	819.51	10
00102	low	ɔː	418.78	830.51	4
00102	low	ɔ	451.14	844.08	5
00102	low	ɪ	348.54	1741.17	1
00102	low	æ	454.22	1602.60	1
00104	low	ɔː	652.95	1114.76	4
00104	low	iː	352.26	2065.32	37
00104	low	a	719.86	1455.67	8
00104	low	e	436.99	1804.66	41
00104	low	u	439.73	1368.86	34
00104	low	ə	497.41	1484.44	149
00104	low	æː	532.89	1573.14	9
00104	low	uː	380.62	1119.49	6
00104	low	i	411.15	2029.27	19
00104	low	aː	638.10	1345.71	61
00104	low	o	426.72	1015.92	41
00104	low	ɔ	726.16	1209.09	2
00105	low	e	411.24	1894.45	10
00105	low	i	383.94	1875.81	4
00105	low	ə	431.12	1462.43	8
00105	low	a	728.84	1237.72	1
00105	low	aː	603.70	1232.09	11
00105	low	o	449.66	935.36	1
00105	low	æː	516.01	1743.80	3
00105	low	u	378.57	1203.79	2
00105	low	iː	376.11	2378.06	1
00105	low	uː	343.90	1254.62	2
00105	low	ɔː	425.85	1056.08	1
00107	low	ə	507.44	1424.85	15
00107	low	aː	691.56	1229.36	10
00107	low	ɔː	589.51	972.16	2
00107	low	iː	320.43	1913.33	9
00107	low	e	468.62	1861.59	11
00107	low	i	381.42	1699.94	3
00107	low	æː	557.57	1627.71	6
00107	low	u	430.96	1005.44	3
00107	low	ɔ	753.44	1038.75	2
00107	low	o	468.04	1055.97	3
00107	low	uː	382.79	1311.34	1
00111	low	e	411.70	1851.29	9
00111	low	u	399.86	1014.29	2
00111	low	aː	584.42	1423.70	6
00111	low	i	349.68	1690.68	8
00111	low	iː	342.97	1932.20	7
00111	low	ə	526.97	1385.88	7
00111	low	uː	413.91	1231.10	1
00111	low	o	418.96	1030.67	2
00111	low	ɔː	502.54	787.48	1
00111	low	æː	512.21	1997.77	2
00111	low	a	499.81	1123.88	1
00116	low	u	460.18	1116.76	4
00116	low	aː	737.15	1122.75	8
00116	low	a	723.70	1429.17	1
00116	low	iː	275.11	2341.05	5
00116	low	ə	569.65	1264.11	12
00116	low	æː	639.25	1633.31	1
00116	low	e	444.51	1649.04	7
00116	low	i	378.10	1627.50	5
00116	low	o	461.89	914.67	6
00117	low	ɔ	616.44	1088.72	1
00117	low	e	445.29	1838.89	8
00117	low	aː	577.20	1229.40	9
00117	low	o	344.80	749.07	2
00117	low	ə	421.02	1300.91	17
00117	low	u	368.08	987.74	1
00117	low	iː	325.45	2064.78	7
00117	low	æː	616.11	1392.38	1
00117	low	i	408.54	1825.09	6
00117	low	uː	306.79	800.82	2
00117	low	a	608.19	1090.75	1
00118	low	u	321.74	1099.34	12
00118	low	e	394.67	1930.29	13
00118	low	a	491.10	1558.68	2
00118	low	æː	583.67	1823.61	5
00118	low	aː	619.40	1489.99	19
00118	low	ə	403.04	1502.21	13
00118	low	i	289.68	1883.25	7
00118	low	iː	267.44	2196.45	7
00118	low	o	306.50	942.57	2
00118	low	ɔː	629.62	1138.19	1
00119	low	ə	504.58	1330.65	57
00119	low	u	399.58	1080.07	12
00119	low	e	445.83	2028.35	39
00119	low	iː	363.44	2274.79	42
00119	low	o	457.86	974.73	22
00119	low	aː	623.78	1259.74	58
00119	low	i	382.50	2039.39	21
00119	low	uː	365.38	1043.29	6
00119	low	æː	536.27	1693.31	12
00119	low	a	597.78	1228.10	5
00119	low	ɔː	564.39	953.56	4
00119	low	ɔ	588.98	890.57	2
00119	low	æ	646.44	1484.09	1
00120	low	ɔ	634.62	930.19	3
00120	low	o	389.51	976.40	31
00120	low	u	366.41	1102.55	27
00120	low	aː	743.84	1343.81	116
00120	low	æː	583.76	1646.08	24
00120	low	iː	336.80	2077.67	56
00120	low	e	400.42	1808.74	114
00120	low	ə	512.95	1445.57	134
00120	low	uː	337.92	831.20	7
00120	low	a	588.53	1398.30	7
00120	low	i	361.95	1830.81	51
00120	low	ɔː	560.70	930.11	3
00121	low	ə	555.52	1485.32	101
00121	low	uː	375.58	926.61	14
00121	low	iː	367.15	1990.80	35
00121	low	e	466.58	1990.54	58
00121	low	a	648.68	1307.38	9
00121	low	i	395.79	1950.32	24
00121	low	aː	696.06	1332.67	92
00121	low	u	447.77	1164.82	18
00121	low	o	458.43	1011.46	27
00121	low	æː	579.50	1820.18	12
00121	low	ɔ	617.15	1268.65	1
00121	low	ɔː	589.27	1073.01	4
00127	low	i	300.09	2114.56	10
00127	low	u	404.39	1046.88	5
00127	low	aː	722.17	1345.25	30
00127	low	e	335.57	1858.23	17
00127	low	ə	485.43	1455.88	33
00127	low	æː	547.94	1769.25	6
00127	low	iː	290.31	2109.40	9
00127	low	o	333.88	1014.46	7
00127	low	ɔ	504.21	905.49	2
00127	low	uː	272.02	938.68	4
00127	low	a	562.85	1328.60	6
00129	low	ə	482.58	1537.08	413
00129	low	e	413.22	1925.02	286
00129	low	i	375.54	1907.37	144
00129	low	aː	645.75	1344.57	361
00129	low	iː	322.19	2137.26	177
00129	low	o	402.58	1050.15	110
00129	low	uː	358.14	1121.78	32
00129	low	æː	587.82	1754.21	31
00129	low	ɔː	665.93	1042.57	6
00129	low	u	390.56	1273.49	64
00129	low	ɔ	602.07	1049.61	10
00129	low	a	593.08	1464.53	24
00129	low	ɑ	741.67	1659.71	1
00131	low	ə	499.15	1464.56	92
00131	low	uː	336.23	1094.46	3
00131	low	o	421.17	938.51	28
00131	low	iː	321.26	2143.96	52
00131	low	i	354.79	1980.39	30
00131	low	aː	705.01	1303.26	60
00131	low	u	382.72	1127.35	19
00131	low	e	432.12	1921.38	60
00131	low	ɔː	576.26	920.04	5
00131	low	æː	545.72	1728.87	14
00131	low	ɔ	568.20	1074.11	4
00131	low	a	692.53	1333.15	1
00134	low	u	344.91	1159.70	3
00134	low	e	407.45	1737.00	10
00134	low	i	341.77	1976.52	4
00134	low	iː	328.18	2187.27	16
00134	low	aː	534.76	1248.05	17
00134	low	o	366.11	985.84	3
00134	low	æː	500.01	1618.12	3
00134	low	a	493.34	1281.67	1
00134	low	ə	458.97	1439.31	12
00135	low	ə	548.26	1363.53	42
00135	low	uː	378.44	785.59	1
00135	low	e	417.84	1836.50	17
00135	low	aː	675.94	1166.66	29
00135	low	o	432.67	932.32	7
00135	low	u	379.22	989.22	6
00135	low	i	338.13	1898.45	13
00135	low	iː	277.67	2237.76	10
00135	low	ɔː	524.96	1091.90	2
00135	low	æː	396.99	1922.82	3
00135	low	ɔ	494.74	1171.41	1
00135	low	ɑ	498.68	1404.40	2
00135	low	ɛ	443.54	1603.77	1
00135	low	a	713.93	1303.05	1
00136	low	ə	461.02	1436.04	99
00136	low	iː	277.66	1974.55	45
00136	low	aː	626.55	1363.67	100
00136	low	e	365.08	1784.07	65
00136	low	a	568.97	1345.05	9
00136	low	ɔ	531.10	1129.22	2
00136	low	æː	600.45	1767.29	7
00136	low	u	366.94	1227.20	15
00136	low	i	313.56	1853.21	36
00136	low	o	365.17	998.11	25
00136	low	ɔː	509.93	1004.06	6
00136	low	uː	299.14	1003.75	5
00137	low	u	404.42	907.11	3
00137	low	ə	483.30	1452.17	9
00137	low	ʌ	492.58	1022.96	1
00137	low	ɪ	372.59	1682.87	2
00137	low	e	418.20	1719.23	9
00137	low	æː	547.64	1680.98	5
00137	low	iː	323.00	2351.23	6
00137	low	aː	669.04	1244.83	4
00137	low	o	474.19	1045.39	3
