spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00015	low	eː	390.83	1902.22	207
00015	low	iː	329.66	2020.88	112
00015	low	uː	338.22	902.60	61
00015	low	o	423.09	897.00	67
00016	low	iː	378.82	2028.76	6566
00016	low	ɛ	505.50	1716.77	24130
00016	low	u	416.98	1192.29	2123
00016	low	eː	418.58	1913.18	9725
00016	low	aː	585.45	1219.62	15972
00016	low	ɪ	412.47	1650.46	20263
00016	low	o	430.77	998.29	3078
00016	low	uː	376.79	1014.20	3230
00017	low	u	311.47	1727.57	1
00017	low	ɪ	345.75	1703.29	8
00017	low	iː	323.14	2283.77	3
00017	low	ɛ	465.62	1521.32	11
00017	low	aː	521.27	1050.37	6
00017	low	eː	366.82	1912.85	3
00017	low	o	392.79	899.20	1
00018	low	ɛ	503.29	1662.00	36
00018	low	ɪ	428.33	1731.09	25
00018	low	aː	533.63	1270.03	23
00018	low	eː	392.82	1778.92	10
00018	low	o	443.99	1075.59	4
00018	low	iː	357.71	2212.31	5
00018	low	uː	360.72	1017.70	2
00018	low	u	478.06	1579.61	2
00019	low	ɪ	432.72	1481.00	316
00019	low	ɛ	575.36	1385.12	280
00019	low	aː	636.43	1051.63	256
00019	low	eː	446.87	1670.00	137
00019	low	uː	359.94	883.59	46
00019	low	u	427.42	1023.78	34
00019	low	o	420.27	917.18	39
00019	low	iː	344.25	1859.68	82
00020	low	ɪ	422.62	1517.51	2
00020	low	aː	527.27	1062.63	2
00020	low	ɛ	474.23	1296.27	2
00020	low	uː	393.68	989.05	1
00020	low	u	427.49	1467.59	1
00020	low	iː	344.24	2006.39	1
00023	low	ɛ	516.08	1420.01	133
00023	low	o	404.85	1001.09	15
00023	low	ɪ	378.62	1470.88	117
00023	low	aː	550.84	1153.30	94
00023	low	iː	302.13	1869.52	34
00023	low	eː	374.07	1715.75	58
00023	low	u	413.51	1239.45	16
00023	low	uː	319.46	1025.07	18
00024	low	ɛ	461.76	1446.72	17
00024	low	aː	531.87	1303.74	14
00024	low	ɪ	376.31	1601.09	13
00024	low	eː	357.55	1847.25	5
00024	low	iː	296.47	1773.61	8
00024	low	u	413.19	1330.03	4
00024	low	o	406.91	1030.61	2
00028	low	ɪ	381.26	1582.43	25
00028	low	ɛ	484.98	1742.73	46
00028	low	iː	340.13	2043.80	8
00028	low	uː	340.47	1023.02	5
00028	low	eː	392.66	2023.39	15
00028	low	aː	580.69	1264.72	13
00028	low	u	413.63	1645.81	2
00028	low	o	373.42	1049.58	3
00033	low	aː	584.79	1243.41	216
00033	low	eː	460.59	1795.49	109
00033	low	ɛ	549.42	1632.76	287
00033	low	u	502.28	1253.95	25
00033	low	ɪ	452.99	1560.06	245
00033	low	uː	400.46	1028.31	42
00033	low	iː	383.40	2026.42	87
00033	low	o	451.79	1089.89	36
00034	low	ɛ	562.51	1436.70	21
00034	low	ɪ	438.68	1543.86	34
00034	low	aː	600.44	1148.17	27
00034	low	eː	412.78	1767.09	16
00034	low	u	454.78	932.12	10
00034	low	iː	384.84	1867.87	12
00034	low	o	450.03	893.61	2
00034	low	uː	355.99	852.41	2
00035	low	o	489.28	957.28	3
00035	low	eː	425.07	1861.00	12
00035	low	aː	682.98	1220.98	15
00035	low	ɪ	427.23	1597.63	20
00035	low	iː	398.61	1725.74	5
00035	low	ɛ	560.03	1602.02	21
00035	low	u	443.18	1186.52	3
00035	low	uː	352.11	843.10	2
00036	low	o	432.96	986.21	5
00036	low	ɛ	490.26	1592.59	19
00036	low	eː	447.08	1824.57	8
00036	low	uː	336.51	999.93	5
00036	low	ɪ	426.27	1609.31	9
00036	low	aː	571.67	1224.63	16
00040	low	aː	615.22	1174.90	140
00040	low	ɛ	564.97	1545.53	185
00040	low	iː	396.29	1956.91	54
00040	low	ɪ	470.25	1457.75	145
00040	low	uː	402.17	1005.88	21
00040	low	eː	444.23	1828.14	78
00040	low	u	468.73	1219.63	16
00040	low	o	450.32	887.82	28
00041	low	ɪ	494.90	1425.17	13
00041	low	ɛ	617.26	1361.79	17
00041	low	uː	372.59	859.58	4
00041	low	u	387.92	1204.35	7
00041	low	eː	452.22	1377.77	3
00041	low	aː	501.49	1139.39	2
00041	low	iː	327.73	1498.35	2
00042	low	u	423.36	1383.02	2
00042	low	ɪ	364.86	1309.43	1
00042	low	ɛ	617.05	1560.53	6
00042	low	eː	436.25	1954.10	3
00042	low	uː	284.17	956.64	1
00042	low	aː	605.51	1088.83	1
00043	low	ɪ	370.59	1584.49	16
00043	low	o	420.01	895.49	7
00043	low	eː	357.45	1803.88	4
00043	low	iː	308.33	1982.58	7
00043	low	aː	590.27	1192.97	16
00043	low	ɛ	501.37	1506.00	10
00043	low	uː	313.84	672.04	1
00046	low	ɛ	559.05	1658.39	388
00046	low	ɪ	391.78	1700.47	341
00046	low	aː	648.08	1140.36	280
00046	low	iː	317.75	2102.83	120
00046	low	eː	405.85	1985.08	178
00046	low	uː	335.20	770.34	51
00046	low	u	410.66	1091.77	30
00046	low	o	417.89	922.79	50
00050	low	aː	570.22	1201.74	34
00050	low	ɛ	517.31	1502.29	34
00050	low	ɪ	420.46	1646.17	29
00050	low	eː	425.47	1847.98	21
00050	low	u	420.34	1231.52	3
00050	low	uː	399.34	1023.54	5
00050	low	o	433.80	1043.00	7
00050	low	iː	356.61	1990.17	8
00051	low	ɛ	542.06	1581.99	121
00051	low	iː	304.16	2107.30	23
00051	low	eː	401.98	2014.46	43
00051	low	aː	587.65	1128.94	86
00051	low	ɪ	396.20	1653.87	95
00051	low	u	467.14	1063.38	5
00051	low	uː	341.57	906.49	11
00051	low	o	416.06	938.09	14
00053	low	ɪ	409.81	1573.74	1444
00053	low	aː	601.45	1160.28	1160
00053	low	ɛ	547.79	1558.84	1660
00053	low	eː	398.19	1851.40	646
00053	low	iː	365.20	1907.88	442
00053	low	uː	376.86	1003.30	230
00053	low	u	420.68	1249.66	118
00053	low	o	461.91	994.49	202
00054	low	iː	298.98	2232.29	10
00054	low	o	455.31	1025.72	8
00054	low	ɛ	620.51	1566.82	28
00054	low	ɪ	437.75	1525.78	30
00054	low	u	358.65	957.44	3
00054	low	aː	701.18	1219.59	25
00054	low	uː	363.13	1006.30	3
00054	low	eː	343.94	2162.73	19
00056	low	ɛ	548.50	1407.54	17
00056	low	ɪ	376.80	1616.47	14
00056	low	eː	425.08	1680.88	6
00056	low	uː	341.97	825.30	4
00056	low	iː	340.37	1951.96	3
00056	low	aː	607.76	1212.96	10
00056	low	o	446.28	742.90	1
00057	low	ɪ	421.33	1442.15	47
00057	low	iː	368.95	1574.00	13
00057	low	u	494.97	1188.09	7
00057	low	ɛ	503.28	1347.14	69
00057	low	o	451.39	961.75	10
00057	low	aː	533.61	1108.91	44
00057	low	eː	415.53	1513.21	35
00057	low	uː	370.57	1080.17	7
00058	low	o	443.10	987.93	9
00058	low	eː	423.12	1643.16	17
00058	low	ɛ	563.91	1492.49	26
00058	low	ɪ	434.31	1574.88	30
00058	low	iː	349.56	1892.43	11
00058	low	uː	382.86	934.08	8
00058	low	aː	620.25	1177.26	33
00058	low	u	421.35	1059.49	2
00059	low	o	386.93	952.22	1
00059	low	ɛ	606.47	1696.57	11
00059	low	eː	502.41	1767.20	6
00059	low	iː	386.25	1977.67	3
00059	low	ɪ	465.18	1571.85	11
00059	low	aː	637.17	1295.60	4
00059	low	uː	360.29	903.42	3
00062	low	iː	379.09	1834.78	3
00062	low	eː	404.22	1778.46	4
00062	low	ɪ	435.34	1556.00	5
00062	low	ɛ	440.04	1397.35	5
00062	low	uː	369.83	876.88	2
00062	low	aː	495.92	1253.59	6
00063	low	ɪ	399.25	1473.85	53
00063	low	ɛ	540.53	1495.61	54
00063	low	aː	569.68	1158.16	41
00063	low	eː	429.44	1783.27	22
00063	low	uː	339.51	903.67	6
00063	low	iː	322.42	1971.91	22
00063	low	u	474.30	1163.17	6
00063	low	o	407.02	929.99	13
00064	low	ɪ	444.47	1447.43	56
00064	low	ɛ	561.76	1481.27	42
00064	low	iː	352.81	2145.68	14
00064	low	aː	592.31	1115.01	50
00064	low	eː	465.67	1755.76	22
00064	low	uː	359.29	957.93	11
00064	low	o	444.62	1030.09	7
00064	low	u	456.04	1165.29	5
00065	low	ɪ	377.35	1692.63	756
00065	low	ɛ	493.72	1660.28	860
00065	low	o	377.98	1007.54	119
00065	low	aː	625.44	1336.73	502
00065	low	u	404.42	1244.89	69
00065	low	iː	325.70	1891.32	236
00065	low	eː	370.44	1862.71	379
00065	low	uː	352.11	1074.40	119
00066	low	aː	605.27	1167.80	151
00066	low	o	458.72	997.34	20
00066	low	ɪ	413.73	1557.16	182
00066	low	eː	418.96	1829.12	89
00066	low	ɛ	535.48	1443.50	186
00066	low	uː	371.22	974.23	30
00066	low	iː	340.37	2003.73	63
00066	low	u	466.02	1085.16	23
00069	low	uː	353.71	1005.86	233
00069	low	ɛ	550.83	1509.98	1675
00069	low	eː	410.13	1863.04	669
00069	low	iː	328.26	2008.08	506
00069	low	aː	592.15	1188.72	1169
00069	low	ɪ	411.11	1617.99	1526
00069	low	u	417.84	1203.77	168
00069	low	o	395.11	1013.63	212
00071	low	iː	330.17	2001.88	7
00071	low	aː	623.16	1277.23	11
00071	low	ɛ	535.14	1569.31	22
00071	low	eː	429.31	1659.85	2
00071	low	uː	367.11	761.28	3
00071	low	ɪ	373.53	1689.72	13
00071	low	u	268.55	1523.94	1
00072	low	ɛ	530.35	1657.79	8
00072	low	aː	610.62	1076.79	6
00072	low	u	445.55	1395.42	1
00072	low	ɪ	478.58	1305.22	6
00072	low	eː	459.41	1554.17	1
00072	low	o	460.26	956.01	2
00073	low	ɪ	468.40	1470.96	13
00073	low	ɛ	557.32	1411.20	15
00073	low	aː	605.96	1161.38	10
00073	low	iː	408.42	1772.66	5
00073	low	o	474.04	1079.00	4
00073	low	uː	390.07	1220.94	3
00073	low	eː	476.76	1507.75	3
00073	low	u	369.54	1009.38	1
00075	low	ɛ	560.58	1433.22	13
00075	low	eː	445.76	1684.35	6
00075	low	iː	367.59	2017.74	10
00075	low	aː	616.01	1127.35	10
00075	low	ɪ	466.41	1454.57	15
00075	low	o	471.81	997.83	3
00075	low	u	442.58	1097.88	3
00075	low	uː	360.84	917.85	3
00076	low	aː	606.23	1103.55	34
00076	low	ɛ	518.49	1366.96	22
00076	low	eː	392.95	1717.70	14
00076	low	uː	318.24	1032.09	5
00076	low	ɪ	415.17	1497.38	16
00076	low	o	449.64	868.40	4
00076	low	iː	346.95	1891.17	8
00076	low	u	500.92	1125.96	1
00078	low	ɛ	458.89	1505.28	173
00078	low	ɪ	361.67	1513.94	130
00078	low	eː	367.43	1712.63	72
00078	low	aː	476.17	1137.08	86
00078	low	iː	313.70	1866.07	38
00078	low	u	387.24	1224.75	15
00078	low	o	390.66	958.31	15
00078	low	uː	354.34	1175.10	18
00079	low	aː	577.50	1164.48	4
00079	low	ɪ	411.53	1684.77	10
00079	low	eː	379.87	1828.24	4
00079	low	ɛ	510.17	1640.90	19
00079	low	u	405.82	1005.19	4
00079	low	iː	339.08	2363.13	1
00079	low	uː	374.61	792.66	1
00082	low	ɛ	512.31	1592.63	48
00082	low	eː	408.69	1852.74	13
00082	low	aː	594.20	1271.11	25
00082	low	u	429.98	1233.61	5
00082	low	ɪ	381.26	1677.43	31
00082	low	iː	309.54	2106.96	8
00082	low	o	416.63	1043.56	3
00082	low	uː	397.37	966.04	6
00086	low	ɪ	372.99	1594.36	19
00086	low	aː	530.64	1198.81	13
00086	low	eː	426.18	1475.13	3
00086	low	ɛ	451.68	1511.18	13
00086	low	iː	365.24	1785.22	4
00086	low	u	517.29	1161.40	1
00086	low	o	439.16	979.21	2
00088	low	uː	347.04	720.12	6
00088	low	ɪ	391.64	1869.72	27
00088	low	aː	490.82	934.75	3
00088	low	ɛ	495.51	1590.59	20
00088	low	eː	415.10	1963.51	22
00088	low	iː	316.27	2111.98	12
00088	low	o	383.90	761.92	6
00088	low	u	417.11	737.73	2
00090	low	eː	365.17	1849.22	5
00090	low	uː	363.24	953.07	2
00090	low	ɪ	371.66	1559.67	11
00090	low	ɛ	431.23	1634.39	10
00090	low	aː	532.06	1136.91	9
00090	low	iː	289.30	2009.86	3
00090	low	o	381.71	846.89	3
00090	low	u	504.71	1677.28	1
00092	low	ɪ	408.58	1614.96	21
00092	low	aː	544.44	1144.15	17
00092	low	eː	438.76	1808.04	7
00092	low	ɛ	506.01	1498.94	24
00092	low	iː	318.08	1973.90	4
00092	low	u	247.47	1096.75	1
00092	low	uː	361.88	936.46	3
00092	low	o	371.80	929.18	1
00094	low	ɛ	523.29	1615.81	15
00094	low	iː	310.30	2124.35	7
00094	low	aː	642.43	1323.17	9
00094	low	ɪ	320.65	1921.01	10
00094	low	uː	352.40	1049.78	5
00094	low	o	387.68	786.53	1
00094	low	eː	340.07	2071.27	6
00094	low	u	344.69	822.63	2
00095	low	ɛ	542.59	1679.25	37
00095	low	eː	429.36	1904.52	16
00095	low	aː	626.82	1251.78	37
00095	low	ɪ	430.22	1630.43	52
00095	low	u	403.27	1297.49	4
00095	low	iː	379.56	2063.57	18
00095	low	o	414.01	992.39	4
00095	low	uː	391.85	1000.46	6
00096	low	ɪ	416.91	1583.81	87
00096	low	aː	606.63	1207.40	57
00096	low	ɛ	530.02	1516.17	118
00096	low	iː	332.30	1983.26	27
00096	low	uː	388.63	1125.87	6
00096	low	eː	445.44	1823.52	33
00096	low	o	429.10	1041.75	13
00096	low	u	358.98	1205.17	7
00097	low	ɛ	538.93	1551.35	16
00097	low	aː	650.99	1278.76	14
00097	low	eː	457.32	1804.62	5
00097	low	ɪ	465.78	1428.44	19
00097	low	iː	327.80	2128.76	5
00097	low	u	335.00	985.40	2
00100	low	aː	611.19	1163.47	117
00100	low	ɛ	539.27	1561.71	158
00100	low	ɪ	441.36	1590.77	173
00100	low	eː	423.75	1846.35	78
00100	low	iː	326.12	1965.83	55
00100	low	o	436.25	871.20	31
00100	low	uː	395.69	865.10	28
00100	low	u	397.76	1213.43	13
00105	low	ɪ	363.22	1633.54	53
00105	low	ɛ	473.84	1538.27	56
00105	low	eː	363.47	1936.39	26
00105	low	aː	501.11	1223.62	27
00105	low	uː	307.68	1074.65	8
00105	low	u	366.35	1118.15	4
00105	low	iː	337.31	2043.42	18
00105	low	o	376.56	1080.68	12
00107	low	eː	394.79	1689.86	238
00107	low	ɛ	461.50	1485.41	576
00107	low	ɪ	366.78	1530.28	482
00107	low	u	358.28	1126.69	63
00107	low	aː	512.26	1152.47	370
00107	low	iː	310.05	1833.45	184
00107	low	o	389.32	981.38	76
00107	low	uː	335.57	1010.33	75
00108	low	ɪ	389.64	1683.16	3522
00108	low	ɛ	505.24	1620.43	4537
00108	low	u	405.78	1230.12	327
00108	low	uː	359.95	954.75	513
00108	low	eː	430.31	1878.15	1854
00108	low	aː	571.54	1185.64	2917
00108	low	o	428.84	973.40	553
00108	low	iː	353.67	2032.89	1145
00111	low	ɪ	432.16	1704.35	139
00111	low	aː	624.33	1249.68	104
00111	low	ɛ	564.99	1597.12	156
00111	low	o	440.15	992.01	22
00111	low	eː	439.61	1904.75	50
00111	low	uː	387.64	996.34	22
00111	low	iː	376.74	2048.26	31
00111	low	u	411.25	1113.10	11
00112	low	ɪ	409.29	1625.51	153
00112	low	eː	426.73	1818.23	88
00112	low	ɛ	536.33	1570.47	178
00112	low	uː	371.59	1033.47	25
00112	low	aː	640.15	1127.70	125
00112	low	u	432.35	1150.48	14
00112	low	iː	345.73	2045.45	51
00112	low	o	461.40	957.70	33
00112	low	ʏ	418.71	1477.05	1
00114	low	ɛ	485.92	1605.82	38
00114	low	aː	521.27	1130.07	26
00114	low	u	372.74	1270.75	6
00114	low	ɪ	378.24	1637.52	37
00114	low	o	418.20	1082.37	13
00114	low	eː	393.23	1855.77	19
00114	low	uː	351.07	905.04	6
00114	low	iː	315.21	1896.76	12
00115	low	o	458.37	919.08	3
00115	low	eː	462.63	1723.55	7
00115	low	ɛ	522.69	1706.38	8
00115	low	ɪ	463.08	1734.32	7
00115	low	aː	557.45	1062.41	8
00115	low	uː	368.75	1142.94	3
00117	low	iː	376.04	1884.85	285
00117	low	aː	599.39	1193.67	661
00117	low	ɛ	566.39	1491.11	891
00117	low	eː	471.06	1758.07	336
00117	low	ɪ	453.92	1544.86	755
00117	low	o	461.02	1015.50	123
00117	low	uː	372.72	973.35	128
00117	low	u	446.07	1124.21	69
00119	low	o	402.78	946.44	56
00119	low	iː	321.46	2045.20	115
00119	low	ɛ	450.67	1586.24	380
00119	low	aː	511.27	1178.28	284
00119	low	ɪ	382.93	1657.16	335
00119	low	uː	342.39	978.10	47
00119	low	eː	368.12	1851.40	167
00119	low	u	425.06	1256.22	30
00122	low	ɛ	487.82	1520.66	12
00122	low	aː	600.91	1311.00	9
00122	low	eː	438.73	1752.94	9
00122	low	ɪ	394.76	1685.10	16
00122	low	iː	347.49	1955.54	6
00122	low	u	418.53	1575.01	1
00122	low	o	457.33	1157.67	2
00122	low	uː	310.36	783.14	1
00124	low	ɛ	587.30	1707.76	19
00124	low	aː	673.04	1165.37	17
00124	low	eː	481.75	1729.75	4
00124	low	u	458.22	1233.56	2
00124	low	ɪ	459.52	1483.11	11
00124	low	iː	417.41	2087.89	7
00124	low	o	459.73	985.84	4
00124	low	uː	383.30	936.28	2
00125	low	ɪ	432.05	1744.87	222
00125	low	aː	629.12	1280.34	172
00125	low	uː	393.34	1015.42	46
00125	low	ɛ	556.56	1704.17	197
00125	low	iː	395.13	2149.90	56
00125	low	o	445.02	1056.01	45
00125	low	eː	434.59	2046.54	33
00125	low	u	419.33	1261.76	25
00126	low	ɪ	457.18	1478.11	17
00126	low	eː	396.57	1826.39	3
00126	low	ɛ	518.91	1560.48	13
00126	low	o	430.30	941.88	2
00126	low	aː	614.01	1176.01	5
00126	low	u	509.82	1393.87	3
00126	low	iː	336.67	1947.58	2
00127	low	ɛ	525.84	1589.00	8
00127	low	aː	621.65	1263.50	5
00127	low	iː	407.87	2222.12	1
00127	low	eː	404.01	1833.26	2
00127	low	ɪ	278.68	1645.98	8
00127	low	uː	233.10	1008.35	2
00128	low	iː	308.34	2132.16	2
00128	low	eː	476.31	1566.69	3
00128	low	ɛ	518.54	1271.29	4
00128	low	aː	521.51	1213.72	2
00128	low	ɪ	431.38	1416.32	2
00128	low	uː	437.77	990.30	1
00129	low	eː	397.44	1860.80	21
00129	low	aː	555.70	1236.46	24
00129	low	iː	328.69	1986.30	4
00129	low	ɛ	480.75	1556.89	36
00129	low	ɪ	379.22	1688.30	31
00129	low	o	427.11	916.32	5
00129	low	u	381.14	1215.56	5
00129	low	uː	417.85	1224.99	2
00132	low	ɪ	423.50	1569.82	190
00132	low	ɛ	498.33	1537.10	252
00132	low	eː	437.78	1725.79	104
00132	low	aː	600.23	1256.57	162
00132	low	iː	352.59	1895.07	61
00132	low	o	484.95	1091.46	33
00132	low	uː	370.93	1101.10	38
00132	low	u	407.85	1271.95	15
00133	low	aː	641.02	1240.27	2
00133	low	o	467.07	880.74	1
00133	low	eː	471.84	1910.25	1
00133	low	ɛ	616.88	1516.36	2
00133	low	ɪ	468.93	1296.88	2
00135	low	aː	619.88	1162.57	438
00135	low	ɛ	543.21	1633.33	603
00135	low	ɪ	417.47	1636.47	540
00135	low	o	442.78	923.81	80
00135	low	eː	428.64	1833.10	229
00135	low	iː	337.24	2043.25	181
00135	low	u	415.89	1144.35	51
00135	low	uː	341.53	900.86	79
00137	low	ɪ	488.15	1483.77	1399
00137	low	eː	423.90	1917.18	591
00137	low	aː	629.15	1126.03	1121
00137	low	ɛ	570.69	1645.42	1429
00137	low	o	450.91	933.10	213
00137	low	iː	358.51	2056.42	376
00137	low	uː	395.21	936.69	220
00137	low	u	450.91	1170.65	166
00139	low	ɛ	518.39	1539.32	18
00139	low	aː	541.43	1153.92	12
00139	low	eː	447.60	1864.26	8
00139	low	ɪ	346.90	1544.53	12
00139	low	u	302.23	837.89	1
00139	low	o	361.52	831.79	3
00139	low	uː	363.46	752.79	2
00139	low	iː	355.03	2004.10	1
00140	low	ɪ	451.55	1501.88	21
00140	low	aː	609.01	1183.29	7
00140	low	eː	446.64	1865.87	3
00140	low	ɛ	519.00	1636.36	12
00140	low	uː	352.43	775.26	2
00140	low	o	488.06	1007.46	4
00140	low	iː	317.19	1728.28	2
00140	low	u	443.86	1386.51	2
00141	low	ɛ	480.54	1454.90	28
00141	low	ɪ	404.95	1598.23	18
00141	low	o	413.15	936.52	3
00141	low	aː	556.43	1170.46	18
00141	low	u	422.06	1001.97	4
00141	low	iː	343.79	1976.96	10
00141	low	eː	424.84	1812.22	10
00141	low	uː	384.20	917.29	2
00143	low	ɪ	390.24	1661.42	24
00143	low	iː	397.96	1786.50	6
00143	low	eː	440.53	1594.03	12
00143	low	aː	544.13	1099.39	19
00143	low	ɛ	501.29	1437.97	31
00143	low	o	447.01	877.80	2
00143	low	uː	354.80	953.69	5
00143	low	u	395.22	1314.36	2
00146	low	ɪ	400.32	1637.42	171
00146	low	aː	590.00	1165.64	165
00146	low	ɛ	533.04	1659.31	202
00146	low	eː	386.55	1985.95	101
00146	low	u	369.96	1056.22	13
00146	low	iː	315.26	2131.31	68
00146	low	uː	332.24	858.59	21
00146	low	o	414.05	948.20	22
00148	low	ɪ	387.99	1846.14	17
00148	low	o	400.70	1002.90	3
00148	low	eː	433.06	1896.08	17
00148	low	ɛ	476.32	1619.89	16
00148	low	aː	539.47	1220.95	11
00148	low	iː	375.38	2219.10	5
00148	low	uː	352.08	971.36	3
00148	low	u	375.34	1021.65	3
00149	low	ɪ	457.83	1633.30	136
00149	low	ɛ	592.51	1582.61	154
00149	low	eː	483.91	1844.77	65
00149	low	aː	653.13	1178.67	120
00149	low	iː	364.87	1980.34	36
00149	low	u	488.53	1178.26	12
00149	low	uː	375.84	1062.15	16
00149	low	o	471.13	1011.74	12
00152	low	aː	546.83	1159.45	61
00152	low	ɪ	373.19	1500.82	87
00152	low	iː	315.30	1908.26	22
00152	low	o	390.55	952.20	19
00152	low	u	353.61	1148.36	4
00152	low	ɛ	497.76	1418.51	77
00152	low	eː	366.04	1738.75	39
00152	low	uː	343.02	919.03	11
00154	low	ɛ	513.21	1523.24	76
00154	low	ɪ	387.17	1653.81	81
00154	low	eː	392.31	1834.43	29
00154	low	aː	557.73	1181.27	70
00154	low	uː	363.17	972.82	14
00154	low	o	428.34	979.92	10
00154	low	iː	342.48	1919.18	18
00154	low	u	411.51	1219.95	9
00155	low	o	429.88	882.05	7
00155	low	ɪ	397.14	1542.51	35
00155	low	eː	416.97	1716.04	21
00155	low	ɛ	524.23	1549.75	44
00155	low	aː	595.09	1131.00	21
00155	low	iː	308.39	1787.13	6
00155	low	u	428.65	961.08	6
00155	low	uː	295.06	716.97	3
00156	low	ɛ	545.31	1367.94	591
00156	low	aː	495.83	1029.31	464
00156	low	eː	425.50	1809.13	234
00156	low	o	399.01	857.25	86
00156	low	ɪ	431.23	1466.40	588
00156	low	iː	334.65	2082.88	176
00156	low	u	447.80	1149.77	63
00156	low	uː	335.13	934.10	101
00159	low	ɛ	425.51	1566.44	1926
00159	low	aː	475.33	1167.96	778
00159	low	ɪ	328.40	1623.74	1851
00159	low	iː	283.47	2052.99	673
00159	low	eː	344.75	1911.82	775
00159	low	uː	312.95	1078.49	239
00159	low	o	356.07	1015.25	214
00159	low	u	325.40	1139.68	184
00161	low	o	447.57	936.82	4
00161	low	uː	360.03	1073.34	3
00161	low	aː	601.88	1152.41	8
00161	low	ɛ	576.28	1628.10	11
00161	low	iː	346.48	2051.74	7
00161	low	u	391.42	1003.35	3
00161	low	ɪ	444.73	1427.50	7
00161	low	eː	423.70	1906.75	4
00165	low	ɛ	476.67	1681.06	7751
00165	low	ɪ	400.45	1640.31	6011
00165	low	aː	607.02	1108.07	5222
00165	low	eː	429.76	1773.23	3088
00165	low	uː	349.92	941.08	938
00165	low	o	417.65	896.35	975
00165	low	iː	306.55	1997.56	2139
00165	low	u	397.14	1077.05	631
00166	low	ɛ	572.35	1585.46	46
00166	low	iː	352.69	1985.50	15
00166	low	ɪ	401.16	1622.28	36
00166	low	aː	681.04	1270.47	24
00166	low	eː	433.16	1928.87	18
00166	low	uː	375.32	987.42	9
00166	low	u	431.02	1232.17	4
00166	low	o	464.88	963.83	6
00172	low	iː	362.36	2100.69	53
00172	low	ɛ	555.83	1636.26	144
00172	low	ɪ	432.09	1658.59	117
00172	low	uː	367.03	878.71	30
00172	low	eː	417.99	1900.53	53
00172	low	u	414.69	1216.86	13
00172	low	aː	608.89	1121.86	102
00172	low	o	444.04	892.79	16
00173	low	ɪ	387.32	1622.31	197
00173	low	ɛ	476.88	1502.82	259
00173	low	aː	572.07	1246.16	179
00173	low	iː	322.40	1921.85	75
00173	low	uː	373.75	1052.92	20
00173	low	eː	389.97	1777.19	97
00173	low	o	443.49	987.48	30
00173	low	u	402.34	1164.55	30
00174	low	ɛ	620.19	1543.43	12
00174	low	iː	399.27	1804.21	6
00174	low	uː	405.28	905.83	3
00174	low	aː	602.46	1222.70	8
00174	low	ɪ	479.24	1521.04	8
00174	low	o	444.39	971.13	4
00174	low	eː	421.32	1871.71	5
00174	low	u	510.80	1243.59	2
00175	low	ɛ	529.10	1515.20	55
00175	low	ɪ	435.81	1581.91	46
00175	low	iː	392.71	2028.53	18
00175	low	aː	592.89	1290.15	39
00175	low	eː	450.22	1808.10	36
00175	low	uː	394.26	1149.92	9
00175	low	u	411.53	1155.20	5
00175	low	o	451.36	1033.12	3
00177	low	ɛ	506.62	1594.70	25
00177	low	ɪ	376.04	1644.46	24
00177	low	aː	587.90	1281.08	15
