spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00007	low	ʊ	431.49	934.22	1
00007	low	ɑ̃	667.68	1220.86	6
00007	low	e	442.38	1813.29	9
00007	low	ɑ	657.40	1154.63	3
00007	low	ə	488.63	1424.69	11
00007	low	i	309.96	1978.07	5
00007	low	ɪ	435.18	1754.18	7
00007	low	ə̃	559.25	1202.73	2
00008	low	ɑ	617.35	1232.52	20
00008	low	ɪ	410.74	2003.11	13
00008	low	i	338.25	2160.85	12
00008	low	ɔ	586.47	976.18	2
00008	low	ə	525.13	1307.01	23
00008	low	ɛ	526.72	1935.43	3
00008	low	ʊ	505.46	1057.42	5
00008	low	ɛ̃	554.58	1842.28	2
00008	low	o	426.62	912.71	4
00008	low	e	410.24	2153.61	9
00008	low	u	365.87	919.85	3
00008	low	ə̃	335.01	1080.71	1
00008	low	ɑ̃	553.90	1246.04	2
00009	low	ʊ	433.51	1031.16	1
00009	low	i	346.13	2091.93	1
00009	low	ɪ	443.22	1776.38	2
00009	low	ɑ̃	661.53	1349.84	1
00009	low	ə	629.29	1305.60	2
00009	low	ɛ	701.22	1374.58	1
00009	low	ɑ	598.39	1225.93	2
00009	low	e	435.41	1698.09	1
00012	low	ʊ	552.36	885.20	1
00012	low	ɑ	704.21	1222.06	6
00012	low	ɪ	516.53	1835.83	5
00012	low	e	468.79	1910.00	7
00012	low	ʊ̃	306.38	1064.54	1
00012	low	ɛ	608.76	1631.83	2
00012	low	i	354.72	1923.01	2
00012	low	u	334.16	940.80	1
00012	low	ə	607.38	1230.50	7
00012	low	ɑ̃	751.91	1473.20	1
00012	low	o	447.49	803.34	2
00012	low	ɪ̃	616.99	2148.11	1
00013	low	o	438.44	947.08	3
00013	low	ɪ	436.07	1653.34	8
00013	low	ɑ̃	522.25	1220.75	6
00013	low	i	387.44	1647.88	11
00013	low	ə	483.30	1250.26	18
00013	low	ɑ	579.98	1173.74	9
00013	low	ə̃	581.87	1235.69	3
00013	low	e	440.17	1605.65	4
00013	low	u	390.79	1001.72	1
00013	low	ʊ	414.99	1029.40	7
00013	low	ɔ̃	465.75	929.95	1
00013	low	ɪ̃	384.01	1304.73	1
00015	low	i	324.98	1962.85	102
00015	low	ɑ	623.00	1238.05	140
00015	low	ə	535.19	1306.43	159
00015	low	ɪ	396.79	1773.91	69
00015	low	e	405.92	1798.97	90
00015	low	u	327.72	882.86	6
00015	low	ʊ	402.71	1014.80	37
00015	low	ɛ	581.05	1730.46	18
00015	low	ɑ̃	596.21	1159.90	29
00015	low	o	401.12	930.70	38
00015	low	ə̃	447.83	1188.37	16
00015	low	ɛ̃	601.62	1818.38	2
00015	low	ɪ̃	423.99	1459.66	2
00015	low	ʊ̃	363.31	1121.36	3
00015	low	ɔ	562.66	906.69	3
00016	low	ə	575.66	1433.79	1328
00016	low	ɑ̃	642.24	1300.70	309
00016	low	e	390.76	1980.26	561
00016	low	ɛ	592.33	1746.37	185
00016	low	o	439.16	986.41	246
00016	low	ɑ	682.22	1262.05	1134
00016	low	ɛ̃	577.97	1752.44	29
00016	low	i	307.62	2114.09	730
00016	low	ɪ	435.49	1849.83	593
00016	low	ʊ̃	413.06	1080.86	45
00016	low	ɪ̃	410.30	1820.06	59
00016	low	u	339.68	925.50	74
00016	low	ʊ	464.08	1090.99	317
00016	low	ə̃	515.99	1334.70	104
00016	low	ɔ̃	593.37	1388.02	2
00016	low	ɔ	608.25	1142.81	31
00017	low	o	396.51	1115.10	4
00017	low	i	330.62	2185.16	3
00017	low	e	416.12	1775.02	3
00017	low	ʊ	364.13	969.32	3
00017	low	ə	600.50	1333.74	3
00017	low	ɪ̃	375.31	1735.26	1
00017	low	ɑ	569.60	1256.64	3
00017	low	ɛ	440.71	1552.54	1
00017	low	ɑ̃	520.58	1238.01	2
00017	low	ɪ	405.73	1604.10	1
00021	low	ɛ̃	558.24	1769.32	1
00021	low	ɪ	388.91	1965.54	1
00021	low	ɛ	476.83	1732.40	2
00021	low	e	457.30	1732.84	2
00021	low	ə	519.82	1749.95	1
00021	low	i	363.85	1899.11	1
00021	low	ɑ	527.67	1305.78	2
00021	low	ʊ̃	378.47	1215.14	1
00001	high	ɪ	422.20	2012.55	287
00001	high	ɑ̃	661.20	1404.99	158
00001	high	o	438.93	902.82	113
00001	high	ɑ	699.48	1292.10	549
00001	high	ɛ	602.23	1872.72	73
00001	high	ə	550.50	1469.72	639
00001	high	i	327.31	2326.90	342
00001	high	e	429.48	2110.06	270
00001	high	ʊ	450.29	1150.16	167
00001	high	ɛ̃	605.42	1792.21	20
00001	high	ə̃	464.49	1431.73	58
00001	high	u	362.80	947.73	35
00001	high	ɪ̃	357.46	1981.09	24
00001	high	ɔ	584.81	1020.20	16
00001	high	ʊ̃	356.61	1286.95	19
00001	high	ɔ̃	662.73	1146.78	3
00010	high	ɪ	350.83	2100.15	3
00010	high	ə	419.35	1459.24	8
00010	high	ɑ	607.82	1344.06	7
00010	high	i	319.45	2310.63	6
00010	high	e	368.24	2053.00	8
00010	high	ʊ	414.94	979.23	4
00010	high	ɑ̃	538.61	1634.69	3
00010	high	o	418.54	864.91	3
00010	high	ɛ	528.90	1847.78	1
00010	high	ɔ	462.70	1068.96	1
00011	high	ʊ	443.97	1372.92	4
00011	high	ɑ	745.13	1492.15	5
00011	high	ə	560.03	1682.71	9
00011	high	ɑ̃	740.28	1538.60	2
00011	high	o	512.30	1391.76	2
00011	high	e	470.39	2160.62	4
00011	high	ʊ̃	412.18	1143.27	1
00011	high	i	395.33	2173.15	1
00014	high	ʊ	484.40	1034.88	69
00014	high	ə	615.41	1463.49	302
00014	high	ɪ	453.84	2040.86	114
00014	high	e	423.82	2186.53	121
00014	high	ɑ	758.11	1322.85	238
00014	high	i	312.69	2440.86	174
00014	high	ɛ	653.84	1804.56	41
00014	high	o	424.83	856.68	42
00014	high	ɛ̃	587.26	1858.00	5
00014	high	u	343.35	889.38	20
00014	high	ə̃	607.10	1435.96	30
00014	high	ɑ̃	696.71	1359.46	52
00014	high	ʊ̃	384.54	1233.72	6
00014	high	ɔ	639.34	923.88	6
00014	high	ɪ̃	388.41	2108.13	15
00018	high	o	510.22	1114.96	3
00018	high	ə	550.91	1366.14	7
00018	high	ɑ	759.04	1336.79	9
00018	high	i	342.43	2125.32	5
00018	high	ɛ	625.59	1792.67	4
00018	high	ɪ̃	464.79	1873.45	1
00018	high	ɪ	427.51	1878.72	2
00018	high	ɑ̃	800.35	1767.63	1
00018	high	ʊ	500.01	1134.63	2
00018	high	ə̃	856.57	1236.45	1
00018	high	e	431.15	2025.50	1
00019	high	e	450.76	2012.84	22
00019	high	ə	578.46	1527.87	48
00019	high	o	464.28	1093.17	8
00019	high	ɪ	463.70	1888.07	23
00019	high	ɛ	624.57	1780.57	9
00019	high	ɑ̃	652.80	1471.74	19
00019	high	i	363.76	2174.43	34
00019	high	ə̃	567.08	1438.05	11
00019	high	ɑ	681.02	1423.68	49
00019	high	ʊ	471.51	1143.47	9
00019	high	u	457.42	1241.02	1
00019	high	ɪ̃	408.98	1871.36	1
00019	high	ʊ̃	554.65	1439.71	1
00020	high	ɪ	421.83	1939.06	45
00020	high	e	421.12	2038.50	36
00020	high	ɑ	682.06	1382.52	66
00020	high	ʊ̃	409.73	1204.49	2
00020	high	ə	544.69	1541.25	110
00020	high	i	344.32	2162.18	48
00020	high	ʊ	427.42	1182.22	19
00020	high	ɑ̃	631.81	1374.38	30
00020	high	o	450.97	1018.28	16
00020	high	ə̃	575.42	1510.91	12
00020	high	u	318.69	1066.21	3
00020	high	ɛ	580.27	1945.27	14
00020	high	ɛ̃	538.98	2020.24	4
00020	high	ɔ	538.57	1052.98	3
00020	high	ɪ̃	446.11	2077.23	2
