spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00008	low	ɑ	537.42	1180.02	14
00008	low	ɛ	563.13	1430.50	7
00008	low	o	446.84	1004.71	3
00008	low	u	353.75	855.47	2
00008	low	ø	420.00	1292.40	3
00008	low	aː	694.98	1404.27	4
00008	low	iː	323.25	2259.15	1
00013	low	i	369.37	2079.32	3
00013	low	o	468.01	872.98	1
00013	low	ɛ	488.63	1476.12	5
00014	low	ɛ	538.37	1613.58	226
00014	low	ø	400.58	1516.45	19
00014	low	ɑ	577.01	1268.33	145
00014	low	aː	710.86	1493.08	91
00014	low	i	322.13	2026.25	94
00014	low	eː	366.29	1975.65	77
00014	low	o	476.00	1167.63	50
00014	low	øː	349.38	1589.34	22
00014	low	uː	317.25	1296.40	5
00014	low	iː	267.66	2052.66	14
00014	low	oː	410.87	1030.63	20
00014	low	y	384.26	1656.92	12
00014	low	u	353.56	1446.47	17
00017	low	ɑ	551.57	1193.48	17
00017	low	u	381.41	959.73	2
00017	low	oː	388.22	1264.89	1
00017	low	i	354.81	2022.85	8
00017	low	o	433.56	990.52	5
00017	low	iː	303.16	2027.78	1
00017	low	ɛ	530.76	1817.85	3
00017	low	øː	422.50	1685.58	1
00017	low	eː	456.11	2088.92	2
00017	low	uː	357.89	1659.63	2
00017	low	aː	669.03	1418.48	2
00017	low	y	376.21	1561.44	1
00017	low	ø	428.31	1509.64	2
00020	low	i	315.40	1785.89	9
00020	low	ɛ	524.03	1569.79	16
00020	low	y	332.71	1254.07	2
00020	low	ø	419.06	1337.63	4
00020	low	ɑ	563.93	1235.92	24
00020	low	o	500.88	1011.28	6
00020	low	aː	595.22	1542.78	1
00020	low	oː	322.76	666.46	1
00020	low	eː	355.13	1844.12	7
00020	low	u	316.80	755.44	1
00020	low	øː	331.08	1455.10	3
00020	low	iː	249.74	2266.84	1
00020	low	uː	353.86	785.75	1
00022	low	ɑ	575.16	1166.67	439
00022	low	ɛ	589.36	1590.98	408
00022	low	eː	422.52	2018.30	115
00022	low	aː	720.94	1448.08	198
00022	low	i	383.50	2050.16	140
00022	low	o	487.45	1008.73	192
00022	low	oː	414.25	790.35	43
00022	low	uː	411.19	883.85	12
00022	low	u	408.25	992.21	35
00022	low	iː	366.58	2192.99	20
00022	low	ø	476.79	1413.80	45
00022	low	øː	420.59	1462.81	37
00022	low	y	397.66	1503.60	24
00024	low	ɑ	518.60	1345.40	17
00024	low	i	306.04	2035.24	5
00024	low	ɛ	543.73	1569.78	16
00024	low	o	425.56	1038.24	8
00024	low	u	346.09	1033.80	3
00024	low	aː	623.11	1549.40	7
00024	low	eː	365.04	1943.34	12
00024	low	ø	448.61	1472.98	2
00024	low	yː	323.79	1867.50	1
00024	low	øː	402.69	1487.40	2
00024	low	uː	286.12	1086.66	1
00024	low	oː	405.71	787.33	1
00025	low	oː	403.33	907.24	4
00025	low	ɑ	538.73	1160.03	14
00025	low	i	377.58	2037.19	5
00025	low	ɛ	491.39	1890.13	10
00025	low	aː	659.06	1657.60	4
00025	low	ø	409.18	1728.50	1
00025	low	o	473.08	1443.00	2
00025	low	eː	371.55	2106.66	2
00025	low	iː	316.79	2362.77	1
00025	low	uː	349.15	1332.76	1
00028	low	o	456.14	1062.52	242
00028	low	ɑ	537.47	1179.13	559
00028	low	i	347.07	1936.07	214
00028	low	u	378.71	1124.41	64
00028	low	ɛ	542.42	1548.79	554
00028	low	y	348.06	1535.38	29
00028	low	eː	390.56	1943.91	144
00028	low	øː	413.69	1450.14	38
00028	low	oː	418.93	904.41	46
00028	low	iː	343.62	2011.29	24
00028	low	aː	683.20	1374.15	148
00028	low	ø	444.48	1392.39	69
00028	low	uː	346.04	991.40	24
00028	low	yː	351.41	1744.38	11
00029	low	ɑ	556.01	1290.90	19
00029	low	eː	375.01	1903.19	6
00029	low	ɛ	477.24	1538.88	26
00029	low	o	466.74	1111.86	6
00029	low	aː	636.78	1492.95	5
00029	low	i	323.21	1899.39	3
00029	low	oː	394.92	862.55	2
00029	low	ø	372.20	1424.84	1
00029	low	y	368.82	1566.20	1
00029	low	iː	226.41	1874.68	1
00029	low	øː	354.51	1474.29	1
00030	low	ɑ	588.92	1212.45	1236
00030	low	i	375.20	1846.06	524
00030	low	ɛ	576.69	1544.66	1482
00030	low	iː	347.95	1905.10	54
00030	low	oː	458.97	929.10	113
00030	low	ø	475.49	1474.37	169
00030	low	o	504.25	1080.16	616
00030	low	eː	421.91	1824.06	451
00030	low	øː	431.04	1565.82	101
00030	low	aː	695.90	1419.34	453
00030	low	y	378.56	1648.55	89
00030	low	u	416.12	1233.49	133
00030	low	uː	380.74	1106.85	56
00030	low	yː	357.69	1771.79	26
00031	low	ɑ	455.03	1188.70	38
00031	low	u	316.38	909.36	4
00031	low	ɛ	470.74	1484.02	33
00031	low	o	387.74	911.38	14
00031	low	i	316.33	1950.21	11
00031	low	aː	565.74	1364.94	16
00031	low	eː	351.57	1930.53	12
00031	low	øː	354.74	1474.85	2
00031	low	oː	313.24	775.21	2
00031	low	y	174.35	1548.42	1
00032	low	ɑ	547.02	1035.33	19
00032	low	eː	346.97	2193.02	4
00032	low	ɛ	530.07	1633.64	11
00032	low	o	384.01	975.76	7
00032	low	y	283.88	1520.07	1
00032	low	aː	681.48	1215.84	3
00032	low	u	303.03	882.83	3
00032	low	i	312.16	2023.00	4
00033	low	ɛ	516.03	1651.70	20
00033	low	aː	631.51	1512.60	10
00033	low	ɑ	545.45	1223.14	16
00033	low	ø	404.91	1309.85	1
00033	low	i	369.64	2044.69	8
00033	low	øː	409.88	1737.84	3
00033	low	eː	385.88	2207.50	5
00033	low	o	430.27	1113.42	9
00033	low	u	461.61	1089.51	4
00033	low	iː	314.11	2094.23	2
00035	low	ɑ	600.98	1221.94	1608
00035	low	ɛ	601.24	1747.78	1531
00035	low	u	320.92	1155.53	139
00035	low	aː	731.86	1563.24	415
00035	low	i	307.61	2128.73	565
00035	low	o	443.26	1038.17	719
00035	low	oː	385.61	876.31	129
00035	low	ø	413.90	1531.33	157
00035	low	eː	359.28	2148.65	377
00035	low	uː	297.30	936.09	62
00035	low	iː	278.79	2207.66	66
00035	low	øː	371.62	1583.77	112
00035	low	yː	273.50	1759.99	27
00035	low	y	319.71	1604.55	110
00037	low	ɑ	585.04	1255.78	620
00037	low	u	379.17	1070.61	92
00037	low	oː	425.15	953.32	74
00037	low	o	466.38	1090.71	279
00037	low	ɛ	573.32	1616.03	659
00037	low	øː	398.30	1568.21	64
00037	low	eː	385.96	2060.67	244
00037	low	ø	452.79	1440.40	74
00037	low	i	339.23	2069.73	311
00037	low	iː	296.27	2174.05	60
00037	low	aː	710.07	1477.23	256
00037	low	uː	352.84	952.26	31
00037	low	y	348.39	1544.67	37
00038	low	ɛ	458.25	1609.45	9972
00038	low	ɑ	486.84	1183.84	9408
00038	low	oː	344.35	981.92	998
00038	low	aː	608.75	1464.25	3954
00038	low	u	316.52	1189.07	1248
00038	low	i	295.96	2023.87	4803
00038	low	y	299.36	1560.96	615
00038	low	o	362.65	1057.73	4314
00038	low	eː	314.62	1987.18	3723
00038	low	ø	326.15	1479.73	1224
00038	low	øː	315.14	1508.21	1082
00038	low	uː	299.37	1172.89	274
00038	low	iː	283.32	2073.31	692
00039	low	ɑ	547.33	1242.40	17
00039	low	i	295.11	2202.29	7
00039	low	eː	341.97	2140.57	4
00039	low	o	376.73	1109.81	8
00039	low	ɛ	532.59	1763.19	12
00039	low	aː	742.15	1641.89	5
00039	low	oː	361.90	817.53	1
00039	low	y	312.34	1446.36	1
00039	low	øː	383.23	1436.11	1
00039	low	u	266.24	902.63	2
00039	low	uː	295.36	1459.75	1
00041	low	ɛ	571.02	1531.81	129
00041	low	ɑ	589.82	1095.87	147
00041	low	i	345.46	2077.22	57
00041	low	aː	650.65	1540.66	56
00041	low	o	492.23	973.97	57
00041	low	ø	438.21	1305.03	15
00041	low	eː	399.21	2009.90	40
00041	low	y	357.53	1480.73	9
00041	low	oː	476.16	851.61	12
00041	low	øː	415.53	1407.43	12
00041	low	iː	350.78	2109.44	12
00041	low	u	373.12	984.16	15
00041	low	uː	369.97	582.27	1
00042	low	ɑ	504.75	1248.50	16
00042	low	o	404.37	916.73	8
00042	low	iː	336.85	2166.23	2
00042	low	i	313.98	1987.66	2
00042	low	oː	373.39	980.48	3
00042	low	ɛ	501.61	1582.74	18
00042	low	eː	373.25	2064.28	6
00042	low	aː	648.84	1490.22	7
00042	low	øː	325.19	1735.39	1
00042	low	y	324.43	1383.41	1
00042	low	ø	433.54	1495.04	2
00042	low	u	295.74	695.49	1
00043	low	ɛ	558.51	1685.45	16
00043	low	u	269.25	864.03	1
00043	low	ɑ	547.43	1195.92	26
00043	low	uː	317.97	742.80	1
00043	low	eː	322.79	2196.00	3
00043	low	aː	743.83	1543.25	7
00043	low	iː	287.86	2236.46	2
00043	low	i	323.23	2059.62	6
00043	low	o	439.00	882.90	7
00043	low	oː	324.08	680.11	1
00043	low	y	282.61	1640.01	2
00043	low	ø	407.02	1565.36	2
00044	low	i	372.99	1961.85	7
00044	low	y	354.34	1553.98	2
00044	low	ø	454.35	1517.22	3
00044	low	eː	428.46	2091.77	4
00044	low	ɛ	595.86	1527.46	23
00044	low	ɑ	580.98	1186.53	15
00044	low	o	501.63	1037.89	7
00044	low	aː	681.47	1445.47	5
00044	low	øː	379.67	1579.11	4
00044	low	iː	307.11	2102.53	2
00045	low	ɛ	552.44	1577.19	21
00045	low	aː	727.35	1377.66	9
00045	low	o	475.49	1061.39	13
00045	low	ɑ	572.78	1230.39	20
00045	low	i	354.11	1974.92	11
00045	low	øː	402.42	1825.53	1
00045	low	oː	415.05	989.66	4
00045	low	eː	383.88	1975.61	7
00045	low	ø	518.84	1517.54	3
00045	low	y	348.93	1639.77	1
00045	low	u	377.03	1165.99	1
00046	low	o	459.36	982.99	24
00046	low	ɑ	609.71	1167.82	52
00046	low	eː	405.37	2151.83	19
00046	low	ɛ	595.71	1675.63	46
00046	low	y	358.75	1713.48	2
00046	low	ø	455.33	1573.08	14
00046	low	aː	698.21	1448.35	14
00046	low	i	358.50	2111.39	26
00046	low	oː	383.71	845.23	10
00046	low	u	369.91	842.36	4
00046	low	iː	346.35	2309.27	1
00046	low	øː	395.46	1696.83	3
00046	low	uː	335.57	742.46	1
00051	low	ɑ	570.82	1218.85	79
00051	low	eː	389.35	1832.33	26
00051	low	ɛ	518.76	1543.05	76
00051	low	i	371.17	1833.43	23
00051	low	uː	331.48	1074.61	5
00051	low	aː	690.20	1441.44	27
00051	low	ø	438.20	1463.37	10
00051	low	y	324.12	1429.91	4
00051	low	øː	399.47	1503.44	6
00051	low	oː	388.01	872.54	7
00051	low	o	466.39	1010.54	26
00051	low	iː	319.45	2098.83	2
00051	low	u	463.20	1070.64	4
00052	low	ɑ	584.89	1283.90	102
00052	low	i	386.40	1940.94	63
00052	low	aː	682.97	1550.70	55
00052	low	ɛ	583.17	1612.90	137
00052	low	oː	417.37	890.26	16
00052	low	u	371.53	1143.41	13
00052	low	eː	435.18	1939.36	44
00052	low	øː	408.14	1603.77	6
00052	low	o	482.60	1068.08	63
00052	low	iː	370.69	1995.76	8
00052	low	ø	460.60	1409.09	9
00052	low	uː	360.37	1093.60	5
00052	low	y	387.24	1546.38	8
00053	low	i	318.70	2168.20	6
00053	low	o	397.91	996.86	5
00053	low	ɑ	508.94	1066.75	10
00053	low	oː	388.19	674.50	1
00053	low	aː	715.95	1257.73	3
00053	low	iː	343.38	2077.97	1
00053	low	uː	370.93	1130.82	2
00053	low	ɛ	520.66	1660.56	16
00053	low	eː	341.68	2204.03	1
00053	low	øː	333.17	1515.79	1
00053	low	ø	375.82	1347.93	4
00054	low	ɛ	534.13	1587.97	47
00054	low	eː	423.63	1952.57	20
00054	low	i	378.31	1983.80	13
00054	low	ɑ	587.86	1201.61	35
00054	low	o	488.48	1144.21	10
00054	low	oː	406.59	1094.54	3
00054	low	aː	676.07	1396.92	6
00054	low	u	412.87	1314.92	6
00054	low	uː	404.72	1049.64	2
00054	low	øː	403.10	1569.71	7
00054	low	ø	448.58	1446.56	4
00054	low	y	321.74	1684.63	2
00055	low	ø	437.51	1487.05	4
00055	low	eː	442.92	1941.77	5
00055	low	ɛ	574.02	1668.47	28
00055	low	aː	668.11	1422.24	7
00055	low	ɑ	583.04	1266.07	13
00055	low	øː	435.35	1507.43	2
00055	low	i	343.09	2042.22	5
00055	low	yː	337.68	1651.59	2
00055	low	oː	478.59	1072.44	1
00055	low	o	451.09	1051.05	4
00055	low	uː	373.73	1500.91	1
00055	low	y	333.65	1443.75	2
00056	low	i	302.29	2049.08	23
00056	low	ɛ	463.74	1552.98	36
00056	low	ø	388.63	1443.13	8
00056	low	eː	335.33	2169.97	8
00056	low	ɑ	453.42	1126.66	42
00056	low	o	370.34	1035.30	24
00056	low	uː	253.61	790.08	1
00056	low	aː	670.71	1346.31	24
00056	low	oː	314.13	784.38	6
00056	low	u	267.04	825.67	3
00056	low	øː	336.41	1597.61	4
00056	low	iː	272.28	2352.76	1
00056	low	y	301.31	1849.31	1
00057	low	ɑ	546.77	1296.95	11
00057	low	o	564.78	833.22	1
00057	low	ɛ	492.04	1659.88	8
00057	low	aː	682.44	1341.68	5
00057	low	i	291.46	1992.01	4
00057	low	eː	333.27	2018.97	5
00057	low	iː	272.63	2024.41	2
00057	low	u	415.40	1461.66	1
00058	low	ɑ	501.63	1330.07	71
00058	low	aː	549.35	1510.13	27
00058	low	u	388.22	1174.18	8
00058	low	i	371.23	1964.44	31
00058	low	ɛ	500.87	1657.12	69
00058	low	eː	398.56	1945.13	34
00058	low	øː	408.36	1675.78	4
00058	low	o	442.58	1137.33	38
00058	low	y	385.28	1611.24	4
00058	low	oː	399.25	969.47	8
00058	low	iː	367.96	2015.15	5
00058	low	ø	443.53	1518.39	4
00058	low	uː	433.15	488.44	1
00059	low	ɑ	436.72	1215.53	13
00059	low	aː	510.83	1346.46	6
00059	low	o	340.67	840.73	2
00059	low	i	280.16	1930.68	8
00059	low	uː	355.40	923.49	2
00059	low	eː	331.75	1778.99	7
00059	low	ɛ	408.38	1430.59	5
00059	low	øː	392.01	1447.61	1
00059	low	y	291.14	1926.68	1
00059	low	ø	342.31	1569.90	1
00059	low	iː	305.76	1903.58	1
00060	low	iː	284.61	2337.08	1
00060	low	o	441.51	1009.03	5
00060	low	ɛ	516.92	1515.30	9
00060	low	aː	591.74	1467.08	4
00060	low	ɑ	498.93	1175.43	8
00060	low	i	293.78	1959.38	2
00060	low	uː	384.22	1383.85	1
00060	low	oː	419.34	1189.56	1
00060	low	eː	410.09	1750.62	5
00060	low	u	344.47	833.00	1
00060	low	y	335.50	1465.78	2
00061	low	aː	658.26	1465.24	47
00061	low	ɑ	545.93	1093.12	149
00061	low	ø	462.92	1508.63	12
00061	low	o	479.76	918.84	79
00061	low	i	379.57	2038.98	57
00061	low	ɛ	533.53	1692.62	133
00061	low	eː	416.91	2010.70	56
00061	low	øː	416.47	1680.26	15
00061	low	u	449.36	1115.89	17
00061	low	y	372.22	1776.26	5
00061	low	oː	425.18	794.81	14
00061	low	iː	352.31	2084.31	11
00061	low	uː	365.57	855.86	7
00063	low	ɛ	558.65	1726.18	219
00063	low	eː	376.91	2104.17	84
00063	low	i	353.46	2068.04	101
00063	low	ɑ	570.85	1087.74	220
00063	low	aː	727.75	1350.42	82
00063	low	y	354.04	1738.67	7
00063	low	o	445.50	1024.58	101
00063	low	ø	431.24	1487.18	27
00063	low	iː	333.94	2123.77	15
00063	low	u	369.09	1095.20	25
00063	low	oː	404.19	877.54	29
00063	low	uː	342.14	1105.37	7
00063	low	øː	372.98	1653.54	9
00065	low	ɑ	508.47	1207.52	122
00065	low	u	393.91	1062.65	24
00065	low	o	441.06	1100.59	57
00065	low	i	356.24	1864.45	41
00065	low	ɛ	474.67	1461.90	144
00065	low	eː	381.45	1881.56	57
00065	low	aː	615.55	1313.10	53
00065	low	y	316.12	1589.28	7
00065	low	øː	344.23	1499.59	11
00065	low	oː	359.32	943.21	13
00065	low	iː	364.68	1848.46	7
00065	low	ø	401.46	1319.94	14
00065	low	uː	366.46	1081.28	1
00067	low	ɛ	512.08	1651.99	499
00067	low	ɑ	522.70	1174.53	541
00067	low	eː	402.60	2109.71	197
00067	low	ø	433.02	1564.00	51
00067	low	i	372.52	2139.53	246
00067	low	o	454.22	1021.38	271
00067	low	oː	417.38	890.10	56
00067	low	aː	630.70	1399.97	179
00067	low	iː	351.28	2185.08	39
00067	low	øː	403.37	1633.81	54
00067	low	y	378.30	1544.29	33
00067	low	uː	365.22	918.53	16
00067	low	u	385.92	1059.77	75
00069	low	ɑ	585.46	1194.64	28
00069	low	aː	781.49	1501.92	7
00069	low	ɛ	575.85	1746.83	17
00069	low	u	336.70	791.71	4
00069	low	o	396.99	1022.77	12
00069	low	eː	357.41	2100.23	6
00069	low	i	343.13	2151.97	8
00069	low	iː	272.90	2139.08	4
00069	low	øː	400.00	1584.84	1
00069	low	y	306.95	1825.24	1
00069	low	oː	350.32	896.65	1
00070	low	eː	339.55	2090.47	1
00070	low	ɛ	601.26	1760.72	12
00070	low	ɑ	703.29	1278.68	10
00070	low	i	321.15	2072.56	5
00070	low	o	435.62	1513.78	2
00070	low	aː	799.10	1641.62	4
00070	low	ø	394.44	1527.20	1
00071	low	ɛ	639.22	1718.47	15
00071	low	o	493.95	950.65	9
00071	low	ɑ	594.44	1075.81	13
00071	low	aː	731.31	1663.97	1
00071	low	uː	351.46	710.99	2
00071	low	u	361.47	833.12	1
00073	low	i	377.00	1925.79	31
00073	low	ɛ	534.49	1517.46	91
00073	low	iː	356.30	2044.18	4
00073	low	øː	437.99	1415.00	16
00073	low	o	487.11	1055.68	39
00073	low	eː	407.92	1811.57	26
00073	low	u	385.25	992.01	15
00073	low	ɑ	567.58	1213.54	74
00073	low	aː	613.26	1353.11	35
00073	low	ø	462.59	1348.31	6
00073	low	oː	437.58	937.78	12
00073	low	y	369.34	1534.28	6
00073	low	uː	326.71	889.16	1
00074	low	eː	325.66	2103.93	119
00074	low	ɑ	491.79	1310.30	268
00074	low	i	292.31	2096.11	161
00074	low	aː	694.46	1533.39	123
00074	low	o	367.40	1083.08	122
00074	low	ɛ	477.06	1745.39	311
00074	low	u	273.82	1115.75	48
00074	low	iː	270.21	2215.01	19
00074	low	øː	329.82	1680.64	30
00074	low	uː	302.32	989.97	11
00074	low	oː	353.85	980.65	36
00074	low	ø	361.95	1644.82	27
00074	low	y	256.15	1679.49	27
00075	low	ɑ	415.29	1134.42	34
00075	low	ɛ	405.63	1432.39	37
00075	low	aː	530.86	1320.77	3
00075	low	oː	354.84	942.39	10
00075	low	i	280.75	1870.23	11
00075	low	øː	330.68	1435.62	6
00075	low	o	338.19	1035.68	14
00075	low	eː	312.69	1806.34	14
00075	low	iː	232.29	1916.86	3
00075	low	u	294.98	1217.80	5
00075	low	uː	334.04	1273.11	2
00075	low	ø	341.12	1380.88	3
00075	low	y	236.99	1477.14	3
00076	low	u	399.96	1082.52	173
00076	low	ɑ	562.07	1136.47	1284
00076	low	o	463.16	1007.95	597
00076	low	aː	684.96	1401.47	517
00076	low	iː	359.75	2110.78	107
00076	low	i	381.14	2020.33	616
00076	low	ɛ	570.46	1607.89	1444
00076	low	øː	435.78	1450.21	129
00076	low	eː	431.07	2012.52	586
00076	low	oː	437.96	924.43	120
00076	low	y	372.13	1489.20	97
00076	low	ø	442.80	1383.84	152
00076	low	uː	369.02	999.01	50
00080	low	ɛ	525.93	1545.77	160
00080	low	i	360.06	1882.13	56
00080	low	ø	428.85	1371.81	17
00080	low	eː	407.13	1838.45	48
00080	low	øː	424.08	1411.94	5
00080	low	aː	637.34	1357.32	42
00080	low	o	457.78	1075.40	76
00080	low	uː	399.51	1236.25	4
00080	low	u	393.35	1119.95	15
00080	low	oː	456.16	964.20	16
00080	low	ɑ	537.04	1129.65	166
00080	low	y	371.56	1563.96	11
00080	low	iː	331.48	1954.88	3
00080	low	yː	349.87	1751.11	3
00083	low	aː	705.74	1583.42	30
00083	low	ɑ	614.20	1309.33	66
00083	low	o	506.15	1152.55	12
00083	low	ɛ	549.50	1695.14	52
00083	low	eː	343.23	2030.98	17
00083	low	oː	371.87	1178.78	1
00083	low	ø	358.92	1595.92	5
00083	low	i	313.38	2116.75	21
00083	low	øː	450.55	1267.10	1
00083	low	u	354.91	1427.31	1
00086	low	ɑ	578.19	1102.62	25
00086	low	aː	800.57	1380.70	6
00086	low	ɛ	623.23	1630.23	29
00086	low	o	471.71	893.51	8
00086	low	øː	404.41	1491.92	7
00086	low	i	344.22	2017.91	8
00086	low	ø	526.78	1367.74	2
00086	low	eː	419.71	2077.33	6
00086	low	u	381.85	905.17	2
00086	low	y	386.57	1390.76	2
00086	low	oː	412.47	821.63	2
00092	low	ɑ	585.68	1259.97	9
00092	low	ɛ	606.35	1442.51	5
00092	low	ø	440.58	1330.68	3
00092	low	øː	462.30	1500.94	1
00092	low	eː	458.83	1763.04	3
00092	low	aː	586.09	1297.08	2
00092	low	o	517.75	1227.41	8
00092	low	i	435.51	1744.14	2
00093	low	aː	718.59	1597.07	94
00093	low	o	452.69	1049.42	178
00093	low	i	340.41	1988.47	133
00093	low	eː	371.03	1990.52	106
00093	low	ɑ	575.47	1242.22	383
00093	low	ɛ	549.24	1697.37	336
00093	low	y	348.69	1581.45	19
00093	low	uː	323.68	887.36	10
00093	low	oː	409.24	969.51	18
00093	low	u	354.41	1043.22	32
00093	low	iː	299.10	2095.56	9
00093	low	øː	368.22	1570.81	30
00093	low	ø	410.63	1496.98	47
00093	low	yː	298.80	1715.56	10
00096	low	ɑ	574.82	1214.21	13
00096	low	i	332.05	1970.77	7
00096	low	aː	656.00	1409.02	6
00096	low	ɛ	553.72	1466.21	15
00096	low	o	484.29	1004.73	6
00096	low	eː	418.63	1878.46	5
00096	low	y	385.91	1663.88	1
00096	low	oː	372.13	753.98	1
00096	low	u	415.88	1188.71	2
00096	low	øː	406.99	1443.60	1
00098	low	i	337.04	1865.22	4
00098	low	o	536.10	1186.08	4
00098	low	ɑ	602.36	1222.93	8
00098	low	eː	450.61	1915.06	2
00098	low	aː	770.10	1469.03	2
00098	low	ø	434.21	1491.54	2
00099	low	i	359.04	2104.94	8
00099	low	ɛ	521.66	1548.80	12
00099	low	ɑ	505.62	1213.14	12
00099	low	u	268.37	806.29	1
00099	low	aː	623.05	1538.97	6
00099	low	eː	352.96	2152.03	4
00099	low	o	454.05	1082.32	3
00099	low	yː	290.27	1903.16	1
00099	low	oː	358.73	713.68	2
00099	low	uː	296.29	663.56	1
00101	low	ɑ	610.54	1150.74	262
00101	low	ɛ	587.27	1527.99	267
00101	low	aː	675.19	1308.52	90
00101	low	o	503.44	993.46	133
00101	low	ø	467.44	1356.10	25
00101	low	eː	415.28	1974.94	90
00101	low	i	358.87	2000.49	104
00101	low	øː	401.84	1525.06	28
00101	low	u	420.14	1075.28	26
00101	low	oː	448.91	880.98	18
00101	low	iː	308.82	2055.02	18
00101	low	y	426.82	1482.75	10
00101	low	uː	330.26	991.33	6
00102	low	ø	451.09	1508.03	260
00102	low	eː	422.06	1961.17	810
00102	low	i	383.14	1994.31	960
00102	low	o	483.00	1168.33	952
00102	low	ɑ	562.73	1315.26	1929
00102	low	u	405.67	1164.13	252
00102	low	aː	652.69	1466.78	912
00102	low	ɛ	551.98	1590.51	2303
00102	low	y	378.33	1590.52	124
00102	low	øː	416.24	1616.02	258
00102	low	oː	434.80	997.88	209
00102	low	uː	360.39	998.41	80
00102	low	iː	351.31	2103.69	148
00103	low	ɑ	551.71	1298.73	20
00103	low	ɛ	501.18	1616.05	11
00103	low	eː	464.82	1936.54	5
00103	low	y	366.40	1452.56	1
00103	low	iː	278.62	2087.47	2
00103	low	yː	327.65	1522.20	1
00103	low	o	508.70	1156.85	10
00103	low	aː	664.48	1484.71	11
00103	low	ø	399.09	1502.45	1
00103	low	i	346.38	1865.55	5
00103	low	øː	417.23	1516.82	2
00103	low	u	639.32	1839.11	1
00104	low	ɛ	574.75	1539.99	1334
00104	low	eː	417.87	1920.04	378
00104	low	i	363.45	1973.66	488
00104	low	ɑ	576.45	1220.70	1151
00104	low	oː	420.21	898.05	120
00104	low	iː	322.17	2044.98	59
00104	low	yː	319.04	1755.80	24
00104	low	y	355.41	1653.75	58
00104	low	aː	678.66	1424.52	442
00104	low	øː	404.74	1527.15	92
00104	low	uː	344.25	892.43	48
00104	low	u	382.34	1069.91	115
00104	low	ø	450.23	1475.08	119
00104	low	o	484.13	1049.59	552
00105	low	ɑ	605.77	1085.94	14
00105	low	aː	729.99	1302.11	7
00105	low	eː	479.99	1904.59	5
00105	low	o	522.20	954.19	6
00105	low	i	403.27	1988.24	6
00105	low	ɛ	589.04	1630.84	12
00105	low	y	394.00	1577.14	1
00105	low	u	415.36	884.48	1
00105	low	ø	491.18	1356.85	3
00105	low	iː	368.23	2128.85	1
00107	low	ø	464.09	1432.84	193
00107	low	eː	403.40	1915.71	587
